,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
631,uri,http://www.wikidata.org/entity/Q20877059,en,literal,Scotsman Group,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q1495452,literal,,literal,,literal,http://www.wikidata.org/entity/Q4093,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
632,uri,http://www.wikidata.org/entity/Q26321667,en,literal,Red Lion Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
633,uri,http://www.wikidata.org/entity/Q80582397,en,literal,Altalia,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
634,uri,http://www.wikidata.org/entity/Q17540381,en,literal,The Old House Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
635,uri,http://www.wikidata.org/entity/Q9361374,en,literal,Travelodge UK,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2094727,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
636,uri,http://www.wikidata.org/entity/Q6315697,en,literal,Just Eat,uri,http://www.wikidata.org/entity/Q145,literal,,literal,"http://www.wikidata.org/entity/Q60146021, http://www.wikidata.org/entity/Q27734859",literal,http://www.wikidata.org/entity/Q91348489,literal,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q466496,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
637,uri,http://www.wikidata.org/entity/Q80855973,en,literal,Farmers Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
638,uri,http://www.wikidata.org/entity/Q26470723,en,literal,Ye Olde Vaults Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
639,uri,http://www.wikidata.org/entity/Q1364617,en,literal,Mines Advisory Group,uri,http://www.wikidata.org/entity/Q145,literal,,literal,http://www.wikidata.org/entity/Q114303863,literal,,literal,http://www.wikidata.org/entity/Q18125,literal,http://www.wikidata.org/entity/Q6063,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,3445,,,,,,,,,,,,,,,,wd:Q145
640,uri,http://www.wikidata.org/entity/Q50079115,en,literal,Improbable,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q941594, http://www.wikidata.org/entity/Q11661",literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,5,,,,,,,,,,,,,,,,wd:Q145
641,uri,http://www.wikidata.org/entity/Q80855833,en,literal,Cross Foxes,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
642,uri,http://www.wikidata.org/entity/Q9531,en,literal,BBC,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q56611639, http://www.wikidata.org/entity/Q15078788, http://www.wikidata.org/entity/Q11030",literal,,literal,,literal,"http://www.wikidata.org/entity/Q2914560, http://www.wikidata.org/entity/Q84",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1927-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,22219,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,206000000,,,,,,,,,,wd:Q145
643,uri,http://www.wikidata.org/entity/Q17534439,en,literal,Ye Olde Boars Head Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
644,uri,http://www.wikidata.org/entity/Q56067459,en,literal,Minor Compositions,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,http://www.wikidata.org/entity/Q4826768,,,,,,,,,,,,,,,,,,,,,,wd:Q145
645,uri,http://www.wikidata.org/entity/Q112207219,en,literal,Nxtep Personal Training,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
646,uri,http://www.wikidata.org/entity/Q95980316,en,literal,Houghton Street Press,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2371017, http://www.wikidata.org/entity/Q74433811",,,,,,,,,,,,,,,,,,,,,,wd:Q145
647,uri,http://www.wikidata.org/entity/Q7751082,en,literal,The Mermaid Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
648,uri,http://www.wikidata.org/entity/Q26487922,en,literal,The Rose And Crown Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
649,uri,http://www.wikidata.org/entity/Q26300971,en,literal,Blue Boar Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
650,uri,http://www.wikidata.org/entity/Q79683919,en,literal,Coach & Horses,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
651,uri,http://www.wikidata.org/entity/Q79684175,en,literal,Anchor,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
652,uri,http://www.wikidata.org/entity/Q26302235,en,literal,The Red Lion Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
653,uri,http://www.wikidata.org/entity/Q26319697,en,literal,The King And Queen Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
654,uri,http://www.wikidata.org/entity/Q26547108,en,literal,Talbot Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
655,uri,http://www.wikidata.org/entity/Q108810118,en,literal,Vintage Cash Cow,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q39121,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,en-gb,literal,Vintage Cash Cow,,,,,,,,,,,,,wd:Q145
656,uri,http://www.wikidata.org/entity/Q80582602,en,literal,The Teifi Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
657,uri,http://www.wikidata.org/entity/Q106317743,en,literal,The New Leaf Co-op,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q540912, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q6757033,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-10-10T00:00:00Z,,,,en,literal,Edinburgh Wholefood Co-operative Limited,,,,,,,,,,,,,wd:Q145
658,uri,http://www.wikidata.org/entity/Q16941963,en,literal,Hoopers,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q209055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
659,uri,http://www.wikidata.org/entity/Q79684236,en,literal,Oddfellows Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
660,uri,http://www.wikidata.org/entity/Q25936435,en,literal,Twinkl,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q86478515, http://www.wikidata.org/entity/Q56611700, http://www.wikidata.org/entity/Q21157865, http://www.wikidata.org/entity/Q1068473, http://www.wikidata.org/entity/Q880371, http://www.wikidata.org/entity/Q638608, http://www.wikidata.org/entity/Q11661",literal,http://www.wikidata.org/entity/Q26132792,literal,,literal,"http://www.wikidata.org/entity/Q42448, http://www.wikidata.org/entity/Q187861",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,450,en,literal,Twinkl Inc.,,,,,,,,,,,,,wd:Q145
661,uri,http://www.wikidata.org/entity/Q26519715,en,literal,The Royal Mount Ephraim Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
662,uri,http://www.wikidata.org/entity/Q13529309,en,literal,Hilton Cardiff,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,en,literal,Hilton Cardiff,,,,,,,,,,,,,wd:Q145
663,uri,http://www.wikidata.org/entity/Q80583056,en,literal,The Ridgeway,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
664,uri,http://www.wikidata.org/entity/Q26516308,en,literal,Leinster Arms Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
665,uri,http://www.wikidata.org/entity/Q6100964,en,literal,iwoca,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q16319025,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
666,uri,http://www.wikidata.org/entity/Q255059,en,literal,Transearch International,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q1227658,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-04-02T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
667,uri,http://www.wikidata.org/entity/Q7754826,en,literal,The Old Crown,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
668,uri,http://www.wikidata.org/entity/Q80582551,en,literal,Springwell Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
669,uri,http://www.wikidata.org/entity/Q7774242,en,literal,Wenlock Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
670,uri,http://www.wikidata.org/entity/Q26557304,en,literal,The Chequers Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
671,uri,http://www.wikidata.org/entity/Q80859460,en,literal,The Greyhound,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
672,uri,http://www.wikidata.org/entity/Q26688929,en,literal,Flan O'Brien's,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
673,uri,http://www.wikidata.org/entity/Q107064571,en,literal,noissue,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
674,uri,http://www.wikidata.org/entity/Q17985738,en,literal,The Barley Mow,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
675,uri,http://www.wikidata.org/entity/Q5273798,en,literal,Dickson Minto,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
676,uri,http://www.wikidata.org/entity/Q26563921,en,literal,Royal Albion Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
677,uri,http://www.wikidata.org/entity/Q99592682,en,literal,The Pimpernel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
678,uri,http://www.wikidata.org/entity/Q80584820,en,literal,"The Canton, Canton",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
679,uri,http://www.wikidata.org/entity/Q99591888,en,literal,The Lamplighter,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
680,uri,http://www.wikidata.org/entity/Q26616047,en,literal,The George Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
681,uri,http://www.wikidata.org/entity/Q26672969,en,literal,The Hollybush Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
682,uri,http://www.wikidata.org/entity/Q80856663,en,literal,Ivy Bush,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
683,uri,http://www.wikidata.org/entity/Q26279422,en,literal,High Rocks Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
684,uri,http://www.wikidata.org/entity/Q99593042,en,literal,Coach House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
685,uri,http://www.wikidata.org/entity/Q110630466,en,literal,AMOS Pictures,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
686,uri,http://www.wikidata.org/entity/Q26413692,en,literal,The Frampton Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
687,uri,http://www.wikidata.org/entity/Q4815933,en,literal,Atkinsons,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7752205,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
688,uri,http://www.wikidata.org/entity/Q886181,en,literal,The Jewish Chronicle,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
689,uri,http://www.wikidata.org/entity/Q5133358,en,literal,"Cliftonville Hotel, Cromer",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1894-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
690,uri,http://www.wikidata.org/entity/Q99593206,en,literal,The Cider Barn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
691,uri,http://www.wikidata.org/entity/Q251266,en,literal,SAGE Publishing,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q208447,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
692,uri,http://www.wikidata.org/entity/Q56071855,en,literal,DoubleTree by Hilton Hotel & Spa Liverpool,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,en,literal,DoubleTree by Hilton Hotel & Spa Liverpool,,,,,,,,,,,,,wd:Q145
693,uri,http://www.wikidata.org/entity/Q80476519,en,literal,Treby Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
694,uri,http://www.wikidata.org/entity/Q79466080,en,literal,Horse Shoes Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
695,uri,http://www.wikidata.org/entity/Q26673899,en,literal,St James's Wine Vaults,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
696,uri,http://www.wikidata.org/entity/Q4346145,en,literal,British Home Stores,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1365199,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
697,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,uri,http://www.wikidata.org/entity/Q27,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,,,,,,,,,,,,,,,,wd:Q145
698,uri,http://www.wikidata.org/entity/Q26481538,en,literal,The White Horse Inn Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
699,uri,http://www.wikidata.org/entity/Q26437811,en,literal,The Crown Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
700,uri,http://www.wikidata.org/entity/Q98634346,en,literal,Powell's,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,en,literal,POWELLS BUS COMPANY LIMITED,,,,,,,,,,,,,wd:Q145
701,uri,http://www.wikidata.org/entity/Q83559687,en,literal,The Horn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
702,uri,http://www.wikidata.org/entity/Q26555742,en,literal,The Crown Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
703,uri,http://www.wikidata.org/entity/Q88917006,en,literal,J.J. Moon's,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
704,uri,http://www.wikidata.org/entity/Q1230936,en,literal,Geological Society of London,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1807-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,56,,,,,,,,,,,,,,,,wd:Q145
705,uri,http://www.wikidata.org/entity/Q26573180,en,literal,De La Pole Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
706,uri,http://www.wikidata.org/entity/Q107643213,en,literal,Phigames,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q18125,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
707,uri,http://www.wikidata.org/entity/Q10854572,en,literal,HMV Retail Ltd.,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
708,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,,,,,,,,,,,,,wd:Q145
709,uri,http://www.wikidata.org/entity/Q99550365,en,literal,The Reeds Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
710,uri,http://www.wikidata.org/entity/Q7058537,en,literal,Northern Ireland Water,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q1951366,literal,,literal,,literal,http://www.wikidata.org/entity/Q10686,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
711,uri,http://www.wikidata.org/entity/Q88917381,en,literal,The Raven,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
712,uri,http://www.wikidata.org/entity/Q99592210,en,literal,The Bell Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
713,uri,http://www.wikidata.org/entity/Q113599655,en,literal,Global Citizen Solutions,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
