,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
528,uri,http://www.wikidata.org/entity/Q11319016,en,literal,T-JOY,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q746052,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-08-28T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
529,uri,http://www.wikidata.org/entity/Q2876276,en,literal,DDT Pro-Wrestling,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q179645,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
530,uri,http://www.wikidata.org/entity/Q1475699,en,literal,Keyence,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q11650,literal,,literal,,literal,http://www.wikidata.org/entity/Q35765,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-05-27T00:00:00Z,,,,en,literal,Keyence Corporation,,,,,,,,,,,,,wd:Q17
531,uri,http://www.wikidata.org/entity/Q11337948,en,literal,Hotel Nikko Kansai Airport,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-06-24T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
532,uri,http://www.wikidata.org/entity/Q47004383,en,literal,Akatsuki,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,http://www.wikidata.org/entity/Q232631,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-02-15T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
533,uri,http://www.wikidata.org/entity/Q1156731,en,literal,Mizuno Corporation,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q11828862,literal,,literal,,literal,http://www.wikidata.org/entity/Q35765,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1906-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,5808,,,,,,,,,,,,,,,,wd:Q17
534,uri,http://www.wikidata.org/entity/Q17991353,,literal,Q17991353,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q207309,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-07-27T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
535,uri,http://www.wikidata.org/entity/Q11226033,en,literal,Joysound,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
536,uri,http://www.wikidata.org/entity/Q11311820,en,literal,Studio Alice,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-05-30T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
537,uri,http://www.wikidata.org/entity/Q11240879,en,literal,Mōka Railway,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q22667,literal,,literal,,literal,http://www.wikidata.org/entity/Q6907305,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-10-20T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
538,uri,http://www.wikidata.org/entity/Q2913693,en,literal,FlyingDog,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-02-03T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
539,uri,http://www.wikidata.org/entity/Q308066,en,literal,h.m.p.,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
540,uri,http://www.wikidata.org/entity/Q6445491,en,literal,Kura Sushi,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q41958,literal,,literal,,literal,http://www.wikidata.org/entity/Q122723,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-11-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
541,uri,http://www.wikidata.org/entity/Q85875802,en,literal,Gosenjaku Hotel Kamikōchi,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
542,uri,http://www.wikidata.org/entity/Q860578,en,literal,Chiba Urban Monorail,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q22667,literal,,literal,,literal,http://www.wikidata.org/entity/Q1075905,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-03-20T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
543,uri,http://www.wikidata.org/entity/Q21652405,en,literal,Ikinari Steak,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
544,uri,http://www.wikidata.org/entity/Q334904,en,literal,Japan Studio,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-11-16T00:00:00Z,,,,en,literal,Sony Computer Entertainment Japan,,,,,,,,,,,,,wd:Q17
545,uri,http://www.wikidata.org/entity/Q843957,en,literal,Nippon BS Broadcasting,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q214051,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-08-23T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
546,uri,http://www.wikidata.org/entity/Q3270114,en,literal,San-X,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1932-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
547,uri,http://www.wikidata.org/entity/Q18338969,en,literal,Pygmy Studio,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q35765,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-11-13T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
548,uri,http://www.wikidata.org/entity/Q11470887,en,literal,Yamayoshi Seika,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q18646422,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-09-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
549,uri,http://www.wikidata.org/entity/Q11641462,en,literal,Roadside station Yabatopia,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-04-11T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
550,uri,http://www.wikidata.org/entity/Q27843689,en,literal,Daiichi Hotel,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q26212,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
551,uri,http://www.wikidata.org/entity/Q111406811,en,literal,Hotel New Hankyu Osaka,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
552,uri,http://www.wikidata.org/entity/Q11305491,en,literal,Samgha Publishing,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-07-22T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
553,uri,http://www.wikidata.org/entity/Q112009132,en,literal,THE Gate Hotel Kyoto Takasegawa by Hulic,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q97584692,,,,,,,,,,,,,,,,,,,,,,wd:Q17
554,uri,http://www.wikidata.org/entity/Q11290651,en,literal,"Effordom Co., Ltd.",uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
555,uri,http://www.wikidata.org/entity/Q5515241,en,literal,Gaba Corporation,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-07-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
556,uri,http://www.wikidata.org/entity/Q11318904,en,literal,Tiara 21,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q41106,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-11-20T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
557,uri,http://www.wikidata.org/entity/Q11620063,en,literal,Hanaya Yohei,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-03-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
558,uri,http://www.wikidata.org/entity/Q11293025,en,literal,OWNDAYS,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-03-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
559,uri,http://www.wikidata.org/entity/Q166621,en,literal,Mizuho Financial Group,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,"http://www.wikidata.org/entity/Q11524377, http://www.wikidata.org/entity/Q1490",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
560,uri,http://www.wikidata.org/entity/Q60753705,en,literal,Astroscale,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-05-04T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,130,,,,,,,,,,,,,,,,wd:Q17
561,uri,http://www.wikidata.org/entity/Q11353819,en,literal,Mampei Hotel,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7825412,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1894-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
562,uri,http://www.wikidata.org/entity/Q11270319,en,literal,Kobe Hankyu,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
563,uri,http://www.wikidata.org/entity/Q100653187,en,literal,Ikkokuya (Nagoya),uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
564,uri,http://www.wikidata.org/entity/Q11541888,en,literal,Lake Haruna Onsen,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
565,uri,http://www.wikidata.org/entity/Q11440756,en,literal,Osaka Nagai Youth Hostel,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
566,uri,http://www.wikidata.org/entity/Q11502616,en,literal,Shin Yokohama Prince Hotel,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-03-20T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
567,uri,http://www.wikidata.org/entity/Q766032,en,literal,Tokyo Shimbun,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
568,uri,http://www.wikidata.org/entity/Q22127239,en,literal,Sankyo Chemical,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q80434,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
569,uri,http://www.wikidata.org/entity/Q11487321,en,literal,Kōnan Railway Company,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q22667,literal,,literal,,literal,http://www.wikidata.org/entity/Q11483582,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-03-27T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
570,uri,http://www.wikidata.org/entity/Q11330335,en,literal,Hilton Tokyo Bay,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,en,literal,Hilton Tokyo Bay,,,,,,,,,,,,,wd:Q17
571,uri,http://www.wikidata.org/entity/Q1324085,en,literal,Pancrase,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q114466,literal,,literal,,literal,http://www.wikidata.org/entity/Q215175,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
572,uri,http://www.wikidata.org/entity/Q65242563,en,literal,Makaria,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,http://www.wikidata.org/entity/Q317834,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-04-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
573,uri,http://www.wikidata.org/entity/Q11319695,en,literal,TV Tokyo Production,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-03-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
574,uri,http://www.wikidata.org/entity/Q11499644,,literal,Q11499644,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
575,uri,http://www.wikidata.org/entity/Q10854521,en,literal,FM Shiga,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q131358,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-07-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
576,uri,http://www.wikidata.org/entity/Q843332,en,literal,Hiroshima Home Television,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q617375,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-12-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
577,uri,http://www.wikidata.org/entity/Q10851158,en,literal,JR Tokai Bus,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11751,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-03-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
578,uri,http://www.wikidata.org/entity/Q11656745,en,literal,Hankyu Bus,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q467479,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1927-07-24T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
579,uri,http://www.wikidata.org/entity/Q3481902,en,literal,Hotel Emisia Sapporo,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
580,uri,http://www.wikidata.org/entity/Q11324656,en,literal,New Otani Inn Yokohama Premium,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q10854862,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-03-19T00:00:00Z,,,,ja,literal,ニューオータニイン横浜プレミアム,,,,,,,,,,,,,wd:Q17
581,uri,http://www.wikidata.org/entity/Q20856958,en,literal,Line Music,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-05-22T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
582,uri,http://www.wikidata.org/entity/Q507269,en,literal,Bandai,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q232641,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-07-05T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,810,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,242.8,,,,,,,,,,wd:Q17
583,uri,http://www.wikidata.org/entity/Q11306973,en,literal,Sheraton Grande Tokyo Bay Hotel,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-04-14T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
584,uri,http://www.wikidata.org/entity/Q19848809,en,literal,Bandai Namco Pictures,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q2575347,literal,,literal,,literal,http://www.wikidata.org/entity/Q232631,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
585,uri,http://www.wikidata.org/entity/Q100152663,en,literal,Hotel Okura Kyoto,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1895-03-06T00:00:00Z,,,,ja,literal,ホテルオークラ京都,,,,,,,,,,,,,wd:Q17
586,uri,http://www.wikidata.org/entity/Q11580464,en,literal,Hakuba-Happo Onsen,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
587,uri,http://www.wikidata.org/entity/Q11197430,en,literal,EARLY WING,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-11-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
588,uri,http://www.wikidata.org/entity/Q11303729,en,literal,Golf Partner,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-06-30T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
589,uri,http://www.wikidata.org/entity/Q11636518,en,literal,Echigo Yuzawa Onsen,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
590,uri,http://www.wikidata.org/entity/Q11350394,en,literal,Rockin'on,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q102220888,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-12-22T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
591,uri,http://www.wikidata.org/entity/Q11276859,en,literal,Biwako Valley,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
592,uri,http://www.wikidata.org/entity/Q11619275,en,literal,Sugadaira Kōgen Snow Resort,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q17
593,uri,http://www.wikidata.org/entity/Q11640900,en,literal,Roadside station Higashikawa Michikusakan,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-08-09T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
594,uri,http://www.wikidata.org/entity/Q122741,en,literal,Sega,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q233495,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-06-03T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,3238,en,literal,"SEGA Games Co., Ltd.",,,,,,,,,,,,,wd:Q17
595,uri,http://www.wikidata.org/entity/Q11638632,en,literal,Kinki Nippon Tourist,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q9323634,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-09-03T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
596,uri,http://www.wikidata.org/entity/Q14300084,en,literal,Gotemba Premium Outlets,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-07-13T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
597,uri,http://www.wikidata.org/entity/Q2510185,en,literal,So-net,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-11-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
598,uri,http://www.wikidata.org/entity/Q11568194,en,literal,Kumamoto Nichinichi Shimbun,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q199889,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-04-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
599,uri,http://www.wikidata.org/entity/Q11289620,en,literal,Able,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-07-02T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q17
600,uri,http://www.wikidata.org/entity/Q62621,en,literal,Canon Inc.,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q11650",literal,,literal,,literal,"http://www.wikidata.org/entity/Q24214227, http://www.wikidata.org/entity/Q217234",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-08-10T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,194151,,,,,,,,,,,,,,,,wd:Q17
