,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,country
1347,uri,http://www.wikidata.org/entity/Q6843074,en,literal,Midtown Comics,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,wd:Q30
1348,uri,http://www.wikidata.org/entity/Q17183696,en,literal,Telerik,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,wd:Q30
1349,uri,http://www.wikidata.org/entity/Q5449211,en,literal,Filson,,,,,,,wd:Q30
1350,uri,http://www.wikidata.org/entity/Q859230,en,literal,Cedar Point,http://www.w3.org/2001/XMLSchema#dateTime,literal,1870-01-01T00:00:00Z,,,,wd:Q30
1351,uri,http://www.wikidata.org/entity/Q7596005,en,literal,Stacy Adams,,,,,,,wd:Q30
1352,uri,http://www.wikidata.org/entity/Q2457448,en,literal,Mises Institute,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,,,,wd:Q30
1353,uri,http://www.wikidata.org/entity/Q106930372,en,literal,McGann's Irish Pub,,,,,,,wd:Q30
1354,uri,http://www.wikidata.org/entity/Q21034421,en,literal,Localize,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,wd:Q30
1355,uri,http://www.wikidata.org/entity/Q7948278,en,literal,WDAY-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,,,,wd:Q30
1356,uri,http://www.wikidata.org/entity/Q6325745,en,literal,KBEC,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,,,,wd:Q30
1357,uri,http://www.wikidata.org/entity/Q6326610,en,literal,KCCI,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,,,,wd:Q30
1358,uri,http://www.wikidata.org/entity/Q6385689,en,literal,Keller Williams Realty,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,wd:Q30
1359,uri,http://www.wikidata.org/entity/Q6783960,en,literal,MassChallenge,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,wd:Q30
1360,uri,http://www.wikidata.org/entity/Q96098350,en,literal,Crawfish Shack Seafood,,,,,,,wd:Q30
1361,uri,http://www.wikidata.org/entity/Q107011918,en,literal,"Taco Bell Cantina in Pacifica, California",,,,,,,wd:Q30
1362,uri,http://www.wikidata.org/entity/Q6328162,en,literal,KDVV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,wd:Q30
1363,uri,http://www.wikidata.org/entity/Q7951489,en,literal,WJZY,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,,,,wd:Q30
1364,uri,http://www.wikidata.org/entity/Q7952259,en,literal,WLIO,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,,,,wd:Q30
1365,uri,http://www.wikidata.org/entity/Q7952760,en,literal,WMEU-CD,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,,,,wd:Q30
1366,uri,http://www.wikidata.org/entity/Q120985780,en,literal,Normal Computing,http://www.w3.org/2001/XMLSchema#dateTime,literal,2023-06-01T00:00:00Z,,,,wd:Q30
1367,uri,http://www.wikidata.org/entity/Q13409231,en,literal,"Atari, Inc.",http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-06-27T00:00:00Z,,,,wd:Q30
1368,uri,http://www.wikidata.org/entity/Q6330120,en,literal,KHGE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,wd:Q30
1369,uri,http://www.wikidata.org/entity/Q6729538,en,literal,Mag+,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,wd:Q30
1370,uri,http://www.wikidata.org/entity/Q75837364,en,literal,Gideon’s Bakehouse,,,,,,,wd:Q30
1371,uri,http://www.wikidata.org/entity/Q75837431,en,literal,Wine Country Trattoria,,,,,,,wd:Q30
1372,uri,http://www.wikidata.org/entity/Q106253345,en,literal,"Maersk Line, Limited",http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,wd:Q30
1373,uri,http://www.wikidata.org/entity/Q7956565,en,literal,WUDR,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,wd:Q30
1374,uri,http://www.wikidata.org/entity/Q7956705,en,literal,WUTV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,wd:Q30
1375,uri,http://www.wikidata.org/entity/Q7954278,en,literal,WPGH-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,,,,wd:Q30
1376,uri,http://www.wikidata.org/entity/Q2080232,en,literal,University of Illinois Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1918-01-01T00:00:00Z,en,literal,University of Illinois Press,wd:Q30
1377,uri,http://www.wikidata.org/entity/Q7957448,en,literal,WWRM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,wd:Q30
1378,uri,http://www.wikidata.org/entity/Q6331697,en,literal,KJZZ,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,wd:Q30
1379,uri,http://www.wikidata.org/entity/Q6331841,en,literal,KKFR,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,wd:Q30
1380,uri,http://www.wikidata.org/entity/Q2904929,en,literal,Amana Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,,,,wd:Q30
1381,uri,http://www.wikidata.org/entity/Q6332453,en,literal,KLCA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,wd:Q30
1382,uri,http://www.wikidata.org/entity/Q1806949,en,literal,Latham & Watkins,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,,,,wd:Q30
1383,uri,http://www.wikidata.org/entity/Q7955670,en,literal,WSIG,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,,,,wd:Q30
1384,uri,http://www.wikidata.org/entity/Q7366329,en,literal,Rooms To Go,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,wd:Q30
1385,uri,http://www.wikidata.org/entity/Q51701831,en,literal,Team Salvato,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,wd:Q30
1386,uri,http://www.wikidata.org/entity/Q7956060,en,literal,WTAP-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,,,,wd:Q30
1387,uri,http://www.wikidata.org/entity/Q6333888,en,literal,KMSP-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,,,,wd:Q30
1388,uri,http://www.wikidata.org/entity/Q5289230,en,literal,Dollar Tree,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,wd:Q30
1389,uri,http://www.wikidata.org/entity/Q6334221,en,literal,KNDD,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,wd:Q30
1390,uri,http://www.wikidata.org/entity/Q2940258,en,literal,Carrier IQ,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
1391,uri,http://www.wikidata.org/entity/Q7428009,en,literal,Save Mart Supermarkets,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-17T00:00:00Z,,,,wd:Q30
1392,uri,http://www.wikidata.org/entity/Q85062761,en,literal,YesManVR,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,en,literal,YesManVR,wd:Q30
1393,uri,http://www.wikidata.org/entity/Q110787969,en,literal,InVision,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,wd:Q30
1394,uri,http://www.wikidata.org/entity/Q6971166,en,literal,National Business Aviation Association,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-01-01T00:00:00Z,,,,wd:Q30
1395,uri,http://www.wikidata.org/entity/Q3029971,en,literal,KABC-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,,,,wd:Q30
1396,uri,http://www.wikidata.org/entity/Q3622794,en,literal,Guitar Center,http://www.w3.org/2001/XMLSchema#dateTime,literal,1959-01-01T00:00:00Z,,,,wd:Q30
1397,uri,http://www.wikidata.org/entity/Q5037096,en,literal,Captured Tracks,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,wd:Q30
1398,uri,http://www.wikidata.org/entity/Q96386259,en,literal,Kontoor Brands,,,,,,,wd:Q30
1399,uri,http://www.wikidata.org/entity/Q7600171,en,literal,Stansberry Research,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
1400,uri,http://www.wikidata.org/entity/Q6329033,en,literal,KFKA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,wd:Q30
1401,uri,http://www.wikidata.org/entity/Q107301599,en,literal,Petal Prints,,,,,,,wd:Q30
1402,uri,http://www.wikidata.org/entity/Q7120959,en,literal,PTC Therapeutics,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,wd:Q30
1403,uri,http://www.wikidata.org/entity/Q1257270,en,literal,Red Digital Cinema Camera Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
1404,uri,http://www.wikidata.org/entity/Q106946856,en,literal,ViciNFT,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,,,,wd:Q30
1405,uri,http://www.wikidata.org/entity/Q14689685,en,literal,KSAL,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,,,,wd:Q30
1406,uri,http://www.wikidata.org/entity/Q121434616,en,literal,Cost-U-Less,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,wd:Q30
1407,uri,http://www.wikidata.org/entity/Q2028841,en,literal,Kennywood,,,,,,,wd:Q30
1408,uri,http://www.wikidata.org/entity/Q6340912,en,literal,KWTX-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,,,,wd:Q30
1409,uri,http://www.wikidata.org/entity/Q4749580,en,literal,Amyris,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,,,,wd:Q30
1410,uri,http://www.wikidata.org/entity/Q653581,en,literal,Fluor Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1890-01-01T00:00:00Z,,,,wd:Q30
1411,uri,http://www.wikidata.org/entity/Q15043527,en,literal,Subset Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-03-01T00:00:00Z,,,,wd:Q30
1412,uri,http://www.wikidata.org/entity/Q5451873,en,literal,Firehouse Subs,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,wd:Q30
1413,uri,http://www.wikidata.org/entity/Q5093401,en,literal,Chester's International,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-10-01T00:00:00Z,,,,wd:Q30
1414,uri,http://www.wikidata.org/entity/Q110972988,en,literal,Me Spa,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,,,,wd:Q30
1415,uri,http://www.wikidata.org/entity/Q5924606,en,literal,HuHot Mongolian Grill,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
1416,uri,http://www.wikidata.org/entity/Q19604386,en,literal,Elysium Health,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,wd:Q30
1417,uri,http://www.wikidata.org/entity/Q4809259,en,literal,Associated Wholesale Grocers,http://www.w3.org/2001/XMLSchema#dateTime,literal,1924-01-01T00:00:00Z,,,,wd:Q30
1418,uri,http://www.wikidata.org/entity/Q7950245,en,literal,WHKX,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,wd:Q30
1419,uri,http://www.wikidata.org/entity/Q7946536,en,literal,WALF,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,,,,wd:Q30
1420,uri,http://www.wikidata.org/entity/Q4928865,en,literal,Blue Bell Creameries,http://www.w3.org/2001/XMLSchema#dateTime,literal,1907-01-01T00:00:00Z,,,,wd:Q30
1421,uri,http://www.wikidata.org/entity/Q70475356,en,literal,Mazars in US,,,,en,literal,Mazars USA LLP,wd:Q30
1422,uri,http://www.wikidata.org/entity/Q3259110,en,literal,Longhorn Network,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,wd:Q30
1423,uri,http://www.wikidata.org/entity/Q5421850,en,literal,Extended Stay America,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,wd:Q30
1424,uri,http://www.wikidata.org/entity/Q3331496,en,literal,Myriad Genetics,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,wd:Q30
1425,uri,http://www.wikidata.org/entity/Q2196924,en,literal,IndyGo,,,,,,,wd:Q30
1426,uri,http://www.wikidata.org/entity/Q30603559,en,literal,Neon,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,wd:Q30
1427,uri,http://www.wikidata.org/entity/Q7953429,en,literal,WNIN,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,wd:Q30
1428,uri,http://www.wikidata.org/entity/Q5310783,en,literal,Dublab,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
1429,uri,http://www.wikidata.org/entity/Q48966640,en,literal,MasterClass,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,en,literal,"Yanka Industries, Inc",wd:Q30
1430,uri,http://www.wikidata.org/entity/Q107617778,en,literal,BoDawgs,,,,,,,wd:Q30
1431,uri,http://www.wikidata.org/entity/Q495107,en,literal,Fox Life,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,wd:Q30
1432,uri,http://www.wikidata.org/entity/Q691940,en,literal,Folgers,http://www.w3.org/2001/XMLSchema#dateTime,literal,1850-01-01T00:00:00Z,,,,wd:Q30
1433,uri,http://www.wikidata.org/entity/Q7951644,en,literal,WKFS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,wd:Q30
1434,uri,http://www.wikidata.org/entity/Q5388204,en,literal,Erickson Living,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,wd:Q30
1435,uri,http://www.wikidata.org/entity/Q7619980,en,literal,Storefront for Art and Architecture,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,,,,wd:Q30
1436,uri,http://www.wikidata.org/entity/Q5750244,en,literal,Hi-Rez Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,wd:Q30
1437,uri,http://www.wikidata.org/entity/Q6334925,en,literal,KOIN,http://www.w3.org/2001/XMLSchema#dateTime,literal,1925-01-01T00:00:00Z,,,,wd:Q30
1438,uri,http://www.wikidata.org/entity/Q4760327,en,literal,Andy's Frozen Custard,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,wd:Q30
1439,uri,http://www.wikidata.org/entity/Q14289857,en,literal,News Corp,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-06-28T00:00:00Z,,,,wd:Q30
1440,uri,http://www.wikidata.org/entity/Q122973818,en,literal,NYC Mesh,,,,,,,wd:Q30
1441,uri,http://www.wikidata.org/entity/Q113826845,en,literal,Euro Café,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,wd:Q30
1442,uri,http://www.wikidata.org/entity/Q1459595,en,literal,Revlon,http://www.w3.org/2001/XMLSchema#dateTime,literal,1932-01-01T00:00:00Z,en,literal,"Revlon, Inc",wd:Q30
1443,uri,http://www.wikidata.org/entity/Q2373405,en,literal,WGRZ,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-01-01T00:00:00Z,,,,wd:Q30
1444,uri,http://www.wikidata.org/entity/Q5020404,en,literal,California Dental Association,http://www.w3.org/2001/XMLSchema#dateTime,literal,1870-01-01T00:00:00Z,,,,wd:Q30
1445,uri,http://www.wikidata.org/entity/Q55632849,en,literal,SeneGence,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
1446,uri,http://www.wikidata.org/entity/Q7381762,en,literal,Russell Sage Foundation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1907-01-01T00:00:00Z,,,,wd:Q30
1447,uri,http://www.wikidata.org/entity/Q16995331,en,literal,Hickory Farms,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-01-01T00:00:00Z,,,,wd:Q30
1448,uri,http://www.wikidata.org/entity/Q60097339,en,literal,Philly Pretzel Factory,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,wd:Q30
1449,uri,http://www.wikidata.org/entity/Q2936874,en,literal,Cantor Fitzgerald,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,,,,wd:Q30
1450,uri,http://www.wikidata.org/entity/Q51709,en,literal,"Foursquare Labs, Inc.",http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,wd:Q30
1451,uri,http://www.wikidata.org/entity/Q7946542,en,literal,WALK-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,wd:Q30
1452,uri,http://www.wikidata.org/entity/Q1254500,en,literal,FCB,http://www.w3.org/2001/XMLSchema#dateTime,literal,1873-01-01T00:00:00Z,,,,wd:Q30
1453,uri,http://www.wikidata.org/entity/Q5132493,en,literal,Clif Bar,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,wd:Q30
1454,uri,http://www.wikidata.org/entity/Q7961486,en,literal,Walden University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,wd:Q30
1455,uri,http://www.wikidata.org/entity/Q107851466,en,literal,MJH Life Sciences,,,,,,,wd:Q30
1456,uri,http://www.wikidata.org/entity/Q6325771,en,literal,KBER,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,wd:Q30
1457,uri,http://www.wikidata.org/entity/Q7428485,en,literal,SawStop,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,en,literal,"SawStop, LLC",wd:Q30
1458,uri,http://www.wikidata.org/entity/Q16927669,en,literal,Headspace,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,wd:Q30
1459,uri,http://www.wikidata.org/entity/Q3564810,en,literal,WTVS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-10-03T00:00:00Z,,,,wd:Q30
1460,uri,http://www.wikidata.org/entity/Q850324,en,literal,H. J. Heinz Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1869-01-01T00:00:00Z,,,,wd:Q30
1461,uri,http://www.wikidata.org/entity/Q7952842,en,literal,WMID,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,,,,wd:Q30
1462,uri,http://www.wikidata.org/entity/Q7952993,en,literal,WMOT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,wd:Q30
1463,uri,http://www.wikidata.org/entity/Q115412808,en,literal,Muchas Gracias Mexican Food,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,wd:Q30
1464,uri,http://www.wikidata.org/entity/Q15964806,en,literal,ImmunoGen Inc.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,wd:Q30
1465,uri,http://www.wikidata.org/entity/Q94995838,en,literal,Clementine's Naughty & Nice Creamery,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,wd:Q30
1466,uri,http://www.wikidata.org/entity/Q4930376,en,literal,Bluemercury,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,wd:Q30
1467,uri,http://www.wikidata.org/entity/Q16935493,en,literal,Bar Louie Restaurants,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,wd:Q30
1468,uri,http://www.wikidata.org/entity/Q5086126,en,literal,Charlotte Russe,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,,,,wd:Q30
1469,uri,http://www.wikidata.org/entity/Q7306853,en,literal,Reel FX Animation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,wd:Q30
1470,uri,http://www.wikidata.org/entity/Q7956594,en,literal,WUHT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,wd:Q30
1471,uri,http://www.wikidata.org/entity/Q7711656,en,literal,TheStreet,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,,,,wd:Q30
1472,uri,http://www.wikidata.org/entity/Q7956874,en,literal,WVLA-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,,,,wd:Q30
1473,uri,http://www.wikidata.org/entity/Q108029527,en,literal,"East West Communications, Inc.",,,,,,,wd:Q30
1474,uri,http://www.wikidata.org/entity/Q7957273,en,literal,WWGR,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,wd:Q30
1475,uri,http://www.wikidata.org/entity/Q7955118,en,literal,WRKR,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,wd:Q30
1476,uri,http://www.wikidata.org/entity/Q59322018,en,literal,China Chilcano,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,wd:Q30
1477,uri,http://www.wikidata.org/entity/Q356349,en,literal,Adept Technology,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,wd:Q30
1478,uri,http://www.wikidata.org/entity/Q5889100,en,literal,Home of Economy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1939-01-01T00:00:00Z,,,,wd:Q30
1479,uri,http://www.wikidata.org/entity/Q1808939,en,literal,JBS USA,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,wd:Q30
1480,uri,http://www.wikidata.org/entity/Q13636126,en,literal,Hilton Grand Vacations,,,,,,,wd:Q30
1481,uri,http://www.wikidata.org/entity/Q6335533,en,literal,KPEJ-TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,wd:Q30
1482,uri,http://www.wikidata.org/entity/Q5324174,en,literal,ESL Federal Credit Union,http://www.w3.org/2001/XMLSchema#dateTime,literal,1920-01-01T00:00:00Z,,,,wd:Q30
1483,uri,http://www.wikidata.org/entity/Q2822225,en,literal,Academy of Art University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1929-01-01T00:00:00Z,,,,wd:Q30
1484,uri,http://www.wikidata.org/entity/Q54263910,en,literal,Vici Properties,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-10-06T00:00:00Z,en,literal,VICI Properties,wd:Q30
1485,uri,http://www.wikidata.org/entity/Q3564618,en,literal,WAXQ,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,,,,wd:Q30
1486,uri,http://www.wikidata.org/entity/Q6335938,en,literal,KCOD,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-01-01T00:00:00Z,,,,wd:Q30
1487,uri,http://www.wikidata.org/entity/Q6944196,en,literal,Mutual of America,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,,,,wd:Q30
1488,uri,http://www.wikidata.org/entity/Q6334599,en,literal,KNTS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,wd:Q30
1489,uri,http://www.wikidata.org/entity/Q6536348,en,literal,Lewis Brisbois Bisgaard & Smith,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,,,,wd:Q30
