,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,country
2212,en,literal,IBM,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1540863, http://www.wikidata.org/entity/Q1481411, http://www.wikidata.org/entity/Q880371, http://www.wikidata.org/entity/Q11661, http://www.wikidata.org/entity/Q3966",literal,"http://www.wikidata.org/entity/Q435716, http://www.wikidata.org/entity/Q7668816, http://www.wikidata.org/entity/Q1700049, http://www.wikidata.org/entity/Q46000, http://www.wikidata.org/entity/Q1443067, http://www.wikidata.org/entity/Q49971, http://www.wikidata.org/entity/Q1363852, http://www.wikidata.org/entity/Q782805, http://www.wikidata.org/entity/Q84053114, http://www.wikidata.org/entity/Q1701260",literal,http://www.wikidata.org/entity/Q49971,literal,"http://www.wikidata.org/entity/Q688830, http://www.wikidata.org/entity/Q60",literal,"http://www.wikidata.org/entity/Q180816, http://www.wikidata.org/entity/Q242345, http://www.wikidata.org/entity/Q773026",wd:Q30
2213,en,literal,First Merchants Bank,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5328053,literal,,wd:Q30
2214,en,literal,WFSU-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2215,en,literal,WRKZ,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2216,en,literal,KWVA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2217,en,literal,TravelStore,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
2218,en,literal,Il Fornaio,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q4899370, http://www.wikidata.org/entity/Q540912",literal,,literal,,literal,"http://www.wikidata.org/entity/Q985266, http://www.wikidata.org/entity/Q62",literal,,wd:Q30
2219,en,literal,The Family Collective,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
2220,en,literal,Poland Spring,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2221,en,literal,Fusion GPS,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q61,literal,,wd:Q30
2222,en,literal,Kwik Fill,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1184834,literal,,wd:Q30
2223,en,literal,Asana Inc.,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q880371,literal,,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
2224,en,literal,KUT,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2225,en,literal,Club Monaco,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
2226,en,literal,Enterprise Car Sales,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2227,en,literal,KMGN,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2228,en,literal,Koofers,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q724884,literal,,wd:Q30
2229,en,literal,Reality Labs,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q107400701, http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q880371",literal,,literal,,literal,"http://www.wikidata.org/entity/Q74195, http://www.wikidata.org/entity/Q49219, http://www.wikidata.org/entity/Q99",literal,,wd:Q30
2230,en,literal,Thieme Medical Publishers (Germany),uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1022,literal,,wd:Q30
2231,en,literal,WMGI,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2232,en,literal,Sesame,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q31207",literal,http://www.wikidata.org/entity/Q5234188,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
2233,en,literal,BBVA USA,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1416657,literal,,literal,,literal,http://www.wikidata.org/entity/Q79867,literal,,wd:Q30
2234,en,literal,KVRV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2235,en,literal,American Geophysical Union,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,"http://www.wikidata.org/entity/Q718065, http://www.wikidata.org/entity/Q1576820, http://www.wikidata.org/entity/Q2712764, http://www.wikidata.org/entity/Q5668826, http://www.wikidata.org/entity/Q6129139, http://www.wikidata.org/entity/Q6510321, http://www.wikidata.org/entity/Q7964470, http://www.wikidata.org/entity/Q11190899, http://www.wikidata.org/entity/Q16873238, http://www.wikidata.org/entity/Q19667508, http://www.wikidata.org/entity/Q23581749",literal,http://www.wikidata.org/entity/Q61,literal,,wd:Q30
2236,en,literal,KOI Auto Parts,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q43196,literal,,wd:Q30
2237,en,literal,The Black Tux,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q484847,literal,,literal,,literal,http://www.wikidata.org/entity/Q47164,literal,,wd:Q30
2238,en,literal,WBZN,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2239,en,literal,Water Grill,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2240,en,literal,Bitcasa,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2241,en,literal,The McClatchy Company,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q18013,literal,,wd:Q30
2242,en,literal,NYCM Insurance,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q2518196,literal,,literal,,literal,"http://www.wikidata.org/entity/Q73031214, http://www.wikidata.org/entity/Q3710621",literal,,wd:Q30
2243,en,literal,Spreaker,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2244,en,literal,Bricks & Minifigs,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2245,en,literal,Quest Diagnostics,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q31207,literal,http://www.wikidata.org/entity/Q115629173,literal,,literal,"http://www.wikidata.org/entity/Q1013249, http://www.wikidata.org/entity/Q938359",literal,http://www.wikidata.org/entity/Q242345,wd:Q30
2246,en,literal,Advaxis,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q7108,literal,,literal,,literal,http://www.wikidata.org/entity/Q138518,literal,,wd:Q30
2247,en,literal,University of Massachusetts Dartmouth,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5225716,literal,http://www.wikidata.org/entity/Q1061122,wd:Q30
2248,en,literal,AireSpring,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q769446,literal,,wd:Q30
2249,en,literal,WSYR-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q128069,literal,,wd:Q30
2250,en,literal,WWCK-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2251,en,literal,"OwnEnergy, Inc.",uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2252,en,literal,Epic Aircraft,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q2876213,literal,,literal,,literal,http://www.wikidata.org/entity/Q671288,literal,,wd:Q30
2253,en,literal,Lane Bryant,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q16567,literal,,wd:Q30
2254,en,literal,KPFA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2255,en,literal,Weaver Popcorn Company,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2256,en,literal,MusclePharm,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q104994, http://www.wikidata.org/entity/Q16554",literal,,wd:Q30
2257,en,literal,XG Technology,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q418,literal,,literal,,literal,http://www.wikidata.org/entity/Q491540,literal,,wd:Q30
2258,en,literal,ADT Inc.,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q29422,literal,,wd:Q30
2259,en,literal,The Art Institute of Houston,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2260,en,literal,WTCI,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q186702,literal,,wd:Q30
2261,en,literal,Anthony's Coal Fired Pizza,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2262,en,literal,Munch's Supply,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2674802,literal,,wd:Q30
2263,en,literal,WUUQ,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2264,en,literal,KEZK-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2265,en,literal,WZPL,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2266,en,literal,Yale University Library,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49112,wd:Q30
2267,en,literal,Islamica,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,wd:Q30
2268,en,literal,National Heritage Academies,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q49000954,literal,,literal,,literal,http://www.wikidata.org/entity/Q184587,literal,,wd:Q30
2269,en,literal,Amazing Lash Studio,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2270,en,literal,Outdoor Voices,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q11828862,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
2271,en,literal,CREDO Mobile,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
2272,en,literal,Knott's Berry Farm,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2273,en,literal,Long John Silver's,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,http://www.wikidata.org/entity/Q43668,literal,,wd:Q30
2274,en,literal,ESPN Radio,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q755149,literal,,wd:Q30
2275,en,literal,JanSport,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q851034,literal,,wd:Q30
2276,en,literal,WNND,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2277,en,literal,Crystal Mountain,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2278,en,literal,Coastal and Estuarine Research Federation,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5083,literal,,wd:Q30
2279,en,literal,Minnow Mountain,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16559,literal,,wd:Q30
2280,en,literal,KXXV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2281,en,literal,Tessel,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q484678,literal,,wd:Q30
2282,en,literal,Ivar's,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5083,literal,,wd:Q30
2283,en,literal,Paleontological Research Institution,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q217346,literal,,wd:Q30
2284,en,literal,Flat Fee Moving LLC,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q491540,literal,,wd:Q30
2285,en,literal,KFYV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2286,en,literal,Plug Power,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q14706769,literal,,wd:Q30
2287,en,literal,KDVV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2288,en,literal,KKEX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2289,en,literal,The Trump Organization,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q13405640, http://www.wikidata.org/entity/Q126793",literal,,literal,http://www.wikidata.org/entity/Q22686,literal,http://www.wikidata.org/entity/Q868772,literal,,wd:Q30
2290,en,literal,Plaid Pantry,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q81856,literal,,wd:Q30
2291,en,literal,Zero Hail Deductible,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q43183",literal,,literal,,literal,http://www.wikidata.org/entity/Q49266,literal,,wd:Q30
2292,en,literal,Discount Tire,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q49221,literal,,wd:Q30
2293,en,literal,Hotbox by Wiz,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q18534542, http://www.wikidata.org/entity/Q2334804, http://www.wikidata.org/entity/Q154383",literal,,literal,,literal,,literal,,wd:Q30
2294,en,literal,Community.co,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q100,literal,,wd:Q30
2295,en,literal,Marin Bikes,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q720087,literal,,wd:Q30
2296,en,literal,Daily Harvest,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
2297,en,literal,KOLT-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2298,en,literal,University of Pittsburgh,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1342,literal,,wd:Q30
2299,en,literal,Louisiana State University Press,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q28218,literal,http://www.wikidata.org/entity/Q1521725,wd:Q30
2300,en,literal,Blue Moon Brewing Company,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2301,en,literal,Society of Exploration Geophysicists,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2302,en,literal,Dramatic Publishing,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q991162, http://www.wikidata.org/entity/Q1297",literal,,wd:Q30
2303,en,literal,Allurez,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
2304,en,literal,WXER,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2305,en,literal,Francis Energy,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q37929123,literal,,literal,,literal,http://www.wikidata.org/entity/Q44989,literal,,wd:Q30
2306,en,literal,Zevia,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
2307,en,literal,Farmer Brothers,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q41958,literal,,literal,,literal,http://www.wikidata.org/entity/Q978358,literal,,wd:Q30
2308,en,literal,Strip House,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2309,en,literal,Innersloth,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q223718,literal,,wd:Q30
2310,en,literal,Mydealsclub,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q484847,literal,,literal,,literal,,literal,,wd:Q30
2311,en,literal,Al Jazeera America,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3844593,literal,,wd:Q30
2312,en,literal,Reelz,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34804,literal,,wd:Q30
2313,en,literal,Deccan Value Investors,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q873442, http://www.wikidata.org/entity/Q837171",literal,http://www.wikidata.org/entity/Q115002170,literal,,literal,http://www.wikidata.org/entity/Q779,literal,,wd:Q30
2314,en,literal,Black Bear Pictures,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q47164,literal,,wd:Q30
2315,en,literal,Dais Records,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2316,en,literal,WGOW-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
2317,en,literal,Summit Broadband,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q812,literal,,wd:Q30
