,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
378,uri,http://www.wikidata.org/entity/Q165858,en,literal,TELUS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,"http://www.wikidata.org/entity/Q244025, http://www.wikidata.org/entity/Q24639",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,28000,,,,,,,,,,,,,,,,wd:Q16
379,uri,http://www.wikidata.org/entity/Q756147,en,literal,Wanako Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q298,literal,http://www.wikidata.org/entity/Q1061635,literal,,literal,,literal,http://www.wikidata.org/entity/Q51587,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
380,uri,http://www.wikidata.org/entity/Q1023504,en,literal,CFSK-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-09-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q10566,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
381,uri,http://www.wikidata.org/entity/Q48790891,en,literal,Collective Arts Brewing,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
382,uri,http://www.wikidata.org/entity/Q7939664,en,literal,Voices.com,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
383,uri,http://www.wikidata.org/entity/Q105968401,en,literal,Harvest Moon Orchard,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q105306505,,,,,,,,,,,,,,,,,,,wd:Q16
384,uri,http://www.wikidata.org/entity/Q5010628,en,literal,CFGW-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
385,uri,http://www.wikidata.org/entity/Q21189262,en,literal,CFSM-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
386,uri,http://www.wikidata.org/entity/Q115098761,en,literal,CollectorVision Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
387,uri,http://www.wikidata.org/entity/Q5719536,en,literal,Bardel Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
388,uri,http://www.wikidata.org/entity/Q835456,en,literal,Sun Life Financial,http://www.w3.org/2001/XMLSchema#dateTime,literal,1865-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,"http://www.wikidata.org/entity/Q3579113, http://www.wikidata.org/entity/Q639408, http://www.wikidata.org/entity/Q172",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,15000,,,,,,,,,,,,,,,,wd:Q16
389,uri,http://www.wikidata.org/entity/Q5011380,en,literal,CHTK-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
390,uri,http://www.wikidata.org/entity/Q3520320,en,literal,The Co-operators,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,http://www.wikidata.org/entity/Q504114,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
391,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,22,,,,,,,,,,,,,,,,wd:Q16
392,uri,http://www.wikidata.org/entity/Q5011878,en,literal,CISS-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
393,uri,http://www.wikidata.org/entity/Q6859251,en,literal,Miller Thomson,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
394,uri,http://www.wikidata.org/entity/Q108742741,en,literal,Détour en France,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q396622,literal,,literal,,literal,http://www.wikidata.org/entity/Q3214608,literal,,,,,fr,literal,Détour en France,,,,,,,,,,,,,wd:Q16
395,uri,http://www.wikidata.org/entity/Q16684371,en,literal,Éditions Alto,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q56560668, http://www.wikidata.org/entity/Q16023725",literal,,literal,,literal,http://www.wikidata.org/entity/Q2145,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
396,uri,http://www.wikidata.org/entity/Q19876460,en,literal,Blue Isle Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
397,uri,http://www.wikidata.org/entity/Q4849261,en,literal,Bakers Delight,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q664,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2934668,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
398,uri,http://www.wikidata.org/entity/Q5011060,en,literal,CHBY-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
399,uri,http://www.wikidata.org/entity/Q16010644,,literal,Q16010644,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
400,uri,http://www.wikidata.org/entity/Q6545004,en,literal,Life Time,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1992901, http://www.wikidata.org/entity/Q985558",literal,,,,,,,,,,,,,,,,,,,,wd:Q16
401,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,,,,wd:Q16
402,uri,http://www.wikidata.org/entity/Q5012040,en,literal,CJCY-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
403,uri,http://www.wikidata.org/entity/Q5012496,en,literal,CKPC,http://www.w3.org/2001/XMLSchema#dateTime,literal,1923-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
404,uri,http://www.wikidata.org/entity/Q1501550,en,literal,General Dynamics Mission Systems - Canada,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q392933,literal,,literal,,literal,http://www.wikidata.org/entity/Q1930,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
405,uri,http://www.wikidata.org/entity/Q23763011,en,literal,Cloudhead Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1010790,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
406,uri,http://www.wikidata.org/entity/Q5012210,en,literal,CJSR-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
407,uri,http://www.wikidata.org/entity/Q56855988,en,literal,Namaste Technologies,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q30693206,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
408,uri,http://www.wikidata.org/entity/Q688687,en,literal,Ovintiv Inc.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q36312,literal,,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,3637000000,,,,,,,,,,wd:Q16
409,uri,http://www.wikidata.org/entity/Q7180837,en,literal,Pharmascience,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
410,uri,http://www.wikidata.org/entity/Q115351973,,literal,Q115351973,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
411,uri,http://www.wikidata.org/entity/Q109619686,en,literal,Finning CAT,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
412,uri,http://www.wikidata.org/entity/Q8000786,en,literal,Wild Rose Brewery,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q36312,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
413,uri,http://www.wikidata.org/entity/Q407869,en,literal,Air Transat,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
414,uri,http://www.wikidata.org/entity/Q5009043,en,literal,CBC Sports,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
415,uri,http://www.wikidata.org/entity/Q44506342,en,literal,ManyVids,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q4373046,literal,http://www.wikidata.org/entity/Q102981129,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
416,uri,http://www.wikidata.org/entity/Q923624,en,literal,Brock University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q126805,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
417,uri,http://www.wikidata.org/entity/Q2892212,en,literal,Bayard Canada,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
418,uri,http://www.wikidata.org/entity/Q3700394,en,literal,WildBrain,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q11033,literal,,literal,,literal,http://www.wikidata.org/entity/Q2141,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1000,,,,,,,,,,,,,,,,wd:Q16
419,uri,http://www.wikidata.org/entity/Q115408842,,literal,Q115408842,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2135,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
420,uri,http://www.wikidata.org/entity/Q123073582,en,literal,ÉCONOFITNESS,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
421,uri,http://www.wikidata.org/entity/Q5322780,en,literal,ECW Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
422,uri,http://www.wikidata.org/entity/Q5012459,en,literal,CKNI-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
423,uri,http://www.wikidata.org/entity/Q2931339,en,literal,CFGL-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-09-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
424,uri,http://www.wikidata.org/entity/Q5010700,en,literal,CFMB,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-12-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
425,uri,http://www.wikidata.org/entity/Q115098761,en,literal,CollectorVision Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
426,uri,http://www.wikidata.org/entity/Q815694,en,literal,Bell Canada,http://www.w3.org/2001/XMLSchema#dateTime,literal,1877-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q292493,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,55250,,,,,,,,,,,,,,,,wd:Q16
427,uri,http://www.wikidata.org/entity/Q3579562,,literal,Q3579562,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q141645,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
428,uri,http://www.wikidata.org/entity/Q2931641,en,literal,CKLX-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-12-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
429,uri,http://www.wikidata.org/entity/Q2867874,en,literal,Canadian Medical Association,http://www.w3.org/2001/XMLSchema#dateTime,literal,1867-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,"http://www.wikidata.org/entity/Q80976, http://www.wikidata.org/entity/Q128672, http://www.wikidata.org/entity/Q369668, http://www.wikidata.org/entity/Q3525153, http://www.wikidata.org/entity/Q3568677, http://www.wikidata.org/entity/Q4898408, http://www.wikidata.org/entity/Q4963535, http://www.wikidata.org/entity/Q5218130, http://www.wikidata.org/entity/Q5314258, http://www.wikidata.org/entity/Q5621289, http://www.wikidata.org/entity/Q6128535, http://www.wikidata.org/entity/Q6755366, http://www.wikidata.org/entity/Q8006520, http://www.wikidata.org/entity/Q14949451, http://www.wikidata.org/entity/Q28047859, http://www.wikidata.org/entity/Q43138426, http://www.wikidata.org/entity/Q46549029, http://www.wikidata.org/entity/Q55259271, http://www.wikidata.org/entity/Q61645235, http://www.wikidata.org/entity/Q62061334",literal,http://www.wikidata.org/entity/Q1930,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
430,uri,http://www.wikidata.org/entity/Q2894586,en,literal,Bell Internet,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-11-29T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q11371,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
431,uri,http://www.wikidata.org/entity/Q30895649,en,literal,Endnight Games,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q7889,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
432,uri,http://www.wikidata.org/entity/Q3579671,en,literal,Éditions du remue-ménage,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
433,uri,http://www.wikidata.org/entity/Q1056567,en,literal,Cervélo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
434,uri,http://www.wikidata.org/entity/Q118398853,en,literal,Atmosphere,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
435,uri,http://www.wikidata.org/entity/Q5010441,en,literal,CFBK-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
436,uri,http://www.wikidata.org/entity/Q5010907,en,literal,CFXU-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
437,uri,http://www.wikidata.org/entity/Q5011107,en,literal,CHET-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
438,uri,http://www.wikidata.org/entity/Q15206517,en,literal,CBQR-FM,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
439,uri,http://www.wikidata.org/entity/Q25001278,en,literal,GFL Environmental,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q180388,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
440,uri,http://www.wikidata.org/entity/Q5012306,en,literal,CKBL-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1923-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
441,uri,http://www.wikidata.org/entity/Q105695159,en,literal,Danielle Lefebvre Artist and Concert Agency,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q746359, http://www.wikidata.org/entity/Q625568",literal,,literal,,literal,,literal,,,,,en,literal,DANIELLE LEFEBVRE ARTIST & CONCERT AGENCY INC.,,,,,,,,,,,,,wd:Q16
442,uri,http://www.wikidata.org/entity/Q105695159,en,literal,Danielle Lefebvre Artist and Concert Agency,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q746359, http://www.wikidata.org/entity/Q625568",literal,,literal,,literal,,literal,,,,,fr,literal,AGENCE D'ARTISTES ET DE CONCERTS DANIELLE LEFEBVRE INC.,,,,,,,,,,,,,wd:Q16
443,uri,http://www.wikidata.org/entity/Q5012348,en,literal,CKEC-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
444,uri,http://www.wikidata.org/entity/Q106019597,en,literal,Leaf Mobile,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
445,uri,http://www.wikidata.org/entity/Q1023485,en,literal,CFLY-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
