,business.type,business.value,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,businessLabel.xml:lang,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,equity.datatype,equity.type,equity.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
818,uri,http://www.wikidata.org/entity/Q3001258,literal,Courir,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165803,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
819,uri,http://www.wikidata.org/entity/Q974478,literal,Les Deux Alpes,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
820,uri,http://www.wikidata.org/entity/Q85845553,literal,Bondi Sands,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q15067276, http://www.wikidata.org/entity/Q12752882",literal,,literal,,literal,"http://www.wikidata.org/entity/Q1623026, http://www.wikidata.org/entity/Q99, http://www.wikidata.org/entity/Q84",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
821,uri,http://www.wikidata.org/entity/Q123298436,literal,3labels.com,uri,http://www.wikidata.org/entity/Q41,literal,http://www.wikidata.org/entity/Q83405,literal,,literal,,literal,,literal,,en,,,,en,literal,3labels.com,,,,,,,,,,,,,,,,wd:Q142
822,uri,http://www.wikidata.org/entity/Q124323643,literal,Q124323643,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165979,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,,,,,,,,,,,,,,,,,,,,,,,wd:Q142
823,uri,http://www.wikidata.org/entity/Q683146,literal,LexisNexis,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,wd:Q142
824,uri,http://www.wikidata.org/entity/Q2777746,literal,Fayard,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165919,literal,,literal,,literal,"http://www.wikidata.org/entity/Q3452455, http://www.wikidata.org/entity/Q142",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1857-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
825,uri,http://www.wikidata.org/entity/Q3223818,literal,Le Jules Verne,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
826,uri,http://www.wikidata.org/entity/Q2925067,literal,Brice,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165802,literal,,literal,,literal,http://www.wikidata.org/entity/Q34001,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
827,uri,http://www.wikidata.org/entity/Q109044454,literal,Q109044454,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165952,literal,,literal,http://www.wikidata.org/entity/Q868318,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,,wd:Q142
828,uri,http://www.wikidata.org/entity/Q3347590,literal,OLPLAY,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-07-27T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,20,,,,,,,,,,,,,wd:Q142
829,uri,http://www.wikidata.org/entity/Q122839650,literal,Like Reply,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
830,uri,http://www.wikidata.org/entity/Q104153878,literal,Poule ou Coq?,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
831,uri,http://www.wikidata.org/entity/Q101249024,literal,Q101249024,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165741,literal,,literal,,literal,http://www.wikidata.org/entity/Q456,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
832,uri,http://www.wikidata.org/entity/Q47813586,literal,Alliance Gravity,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112166112, http://www.wikidata.org/entity/Q29585682",literal,,literal,http://www.wikidata.org/entity/Q3385996,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-06-22T00:00:00Z,fr,literal,Alliance Gravity Data Media,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,90000,,,,,,,wd:Q142
833,uri,http://www.wikidata.org/entity/Q28941199,literal,Q28941199,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165945, http://www.wikidata.org/entity/Q1415356",literal,,literal,,literal,,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
834,uri,http://www.wikidata.org/entity/Q108900631,literal,Le Sabot Rouge,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
835,uri,http://www.wikidata.org/entity/Q2931793,literal,CNRS Éditions,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165919,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-22T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
836,uri,http://www.wikidata.org/entity/Q106856568,literal,Q106856568,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6441,literal,,,,,,,,,,,,,,,,,,,,,,,,wd:Q142
837,uri,http://www.wikidata.org/entity/Q842108,literal,Euronext,uri,http://www.wikidata.org/entity/Q55,literal,,literal,http://www.wikidata.org/entity/Q33290562,literal,,literal,http://www.wikidata.org/entity/Q53865133,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-09-22T00:00:00Z,nl,literal,Euronext N.V.,http://www.w3.org/2001/XMLSchema#decimal,literal,2129,,,,,,,,,,,,,wd:Q142
838,uri,http://www.wikidata.org/entity/Q111296707,literal,Mafate Hélicoptères,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
839,uri,http://www.wikidata.org/entity/Q109597291,literal,EDF ENR,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
840,uri,http://www.wikidata.org/entity/Q101278163,literal,Q101278163,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
841,uri,http://www.wikidata.org/entity/Q65557417,literal,Souleiado,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q607081,literal,,literal,http://www.wikidata.org/entity/Q65557424,literal,http://www.wikidata.org/entity/Q121668563,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1939-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
842,uri,http://www.wikidata.org/entity/Q98278049,literal,Intermarché Contact,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
843,uri,http://www.wikidata.org/entity/Q1402977,literal,Gaumont Animation,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165937, http://www.wikidata.org/entity/Q11425",literal,,literal,,literal,http://www.wikidata.org/entity/Q193819,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
844,uri,http://www.wikidata.org/entity/Q757689,literal,Atos SE,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112166038, http://www.wikidata.org/entity/Q1540863, http://www.wikidata.org/entity/Q1481411",literal,,literal,,literal,http://www.wikidata.org/entity/Q238429,literal,http://www.wikidata.org/entity/Q648828,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,120000,http://www.w3.org/2001/XMLSchema#decimal,literal,-2962000000,,,,,,,,,,wd:Q142
845,uri,http://www.wikidata.org/entity/Q117428885,literal,UGA Editions,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q945876,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
846,uri,http://www.wikidata.org/entity/Q309031,literal,Lacoste,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112166038, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
847,uri,http://www.wikidata.org/entity/Q1168517,literal,Groupe SEB,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165408,literal,,literal,,literal,http://www.wikidata.org/entity/Q273748,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1857-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,32695,http://www.w3.org/2001/XMLSchema#decimal,literal,316000000,,,,,,,,,,wd:Q142
848,uri,http://www.wikidata.org/entity/Q3568117,literal,Wild Side Films,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165943,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
849,uri,http://www.wikidata.org/entity/Q3213929,literal,Q3213929,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,,wd:Q142
850,uri,http://www.wikidata.org/entity/Q24940442,literal,Dataiku,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165934,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
851,uri,http://www.wikidata.org/entity/Q109046724,literal,yespark,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
852,uri,http://www.wikidata.org/entity/Q22249288,literal,Q22249288,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q23482,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
853,uri,http://www.wikidata.org/entity/Q759210,literal,Givenchy,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165695, http://www.wikidata.org/entity/Q1536680",literal,"http://www.wikidata.org/entity/Q87407534, http://www.wikidata.org/entity/Q20670264",literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
854,uri,http://www.wikidata.org/entity/Q2507506,literal,Eugen Systems,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165928, http://www.wikidata.org/entity/Q941594",literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
855,uri,http://www.wikidata.org/entity/Q92049473,literal,Q92049473,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172455,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
856,uri,http://www.wikidata.org/entity/Q3275039,literal,MACSF,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112166002, http://www.wikidata.org/entity/Q43183",literal,,literal,,literal,http://www.wikidata.org/entity/Q987729,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1935-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
857,uri,http://www.wikidata.org/entity/Q2867615,literal,Association of French Motorway Companies,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166187,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
858,uri,http://www.wikidata.org/entity/Q608518,literal,Unibail Rodamco Westfield,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112165561,literal,http://www.wikidata.org/entity/Q48313879,literal,,literal,http://www.wikidata.org/entity/Q90,literal,http://www.wikidata.org/entity/Q648828,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-06-25T00:00:00Z,en,literal,UNIBAIL-RODAMCO-WESTFIELD,http://www.w3.org/2001/XMLSchema#decimal,literal,3100,http://www.w3.org/2001/XMLSchema#decimal,literal,1339000000,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,14358381498,wd:Q142
859,uri,http://www.wikidata.org/entity/Q41171373,literal,Aldi Nord,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2066,literal,http://www.wikidata.org/entity/Q125054,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
860,uri,http://www.wikidata.org/entity/Q120734335,literal,L'Agence Automobilière,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
861,uri,http://www.wikidata.org/entity/Q3047407,literal,Edenred,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166013,literal,,literal,,literal,"http://www.wikidata.org/entity/Q253721, http://www.wikidata.org/entity/Q135265",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,313000000,,,,,,,,,,wd:Q142
862,uri,http://www.wikidata.org/entity/Q117037864,literal,Q117037864,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
863,uri,http://www.wikidata.org/entity/Q1141586,literal,Charles de Gaulle University of humanities arts and social sciences,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166132,literal,,literal,,literal,http://www.wikidata.org/entity/Q3097300,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
864,uri,http://www.wikidata.org/entity/Q1090764,literal,Château d'Yquem,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q105944541,literal,,literal,,literal,http://www.wikidata.org/entity/Q373969,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1800-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
865,uri,http://www.wikidata.org/entity/Q97654400,literal,Air Studio Paris,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
866,uri,http://www.wikidata.org/entity/Q217374,literal,Ligue 2,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1148179,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,fr,literal,Division 2,,,,,,,,,,,,,,,,wd:Q142
867,uri,http://www.wikidata.org/entity/Q52197999,literal,Plume de carotte,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
868,uri,http://www.wikidata.org/entity/Q3332522,literal,Médiamétrie,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166063,literal,,literal,,literal,http://www.wikidata.org/entity/Q166640,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
869,uri,http://www.wikidata.org/entity/Q3537936,literal,Ametis,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-01-01T00:00:00Z,fr,literal,Amétis,,,,,,,,,,,,,,,,wd:Q142
870,uri,http://www.wikidata.org/entity/Q62391701,literal,Générale d'Optique,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
871,uri,http://www.wikidata.org/entity/Q115625471,literal,Q115625471,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
872,uri,http://www.wikidata.org/entity/Q1085709,literal,Saint-Michel-de-Chaillol,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,oc,literal,Sant Michèl de Chalhòl,,,,,,,,,,,,,,,,wd:Q142
873,uri,http://www.wikidata.org/entity/Q85196837,literal,100% Radio,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
874,uri,http://www.wikidata.org/entity/Q71116581,literal,nysa,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
875,uri,http://www.wikidata.org/entity/Q97291256,literal,Q97291256,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,,wd:Q142
876,uri,http://www.wikidata.org/entity/Q3296498,literal,Mas de Daumas Gassac,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-02-19T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
877,uri,http://www.wikidata.org/entity/Q1032540,literal,Canal+,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q135265,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-11-04T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
878,uri,http://www.wikidata.org/entity/Q3457700,literal,Réservoir Prod,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q112165937, http://www.wikidata.org/entity/Q21198548",literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
879,uri,http://www.wikidata.org/entity/Q115937337,literal,Les Bookmakers,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,http://www.wikidata.org/entity/Q90,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
880,uri,http://www.wikidata.org/entity/Q113348371,literal,Fête des Tuileries,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,,,,,,,wd:Q142
881,uri,http://www.wikidata.org/entity/Q104758982,literal,GEOS Group,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166072,literal,,literal,,literal,http://www.wikidata.org/entity/Q234743,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q142
882,uri,http://www.wikidata.org/entity/Q539409,literal,KTO,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q253721,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,61,,,,,,,,,,,,,wd:Q142
