,business.type,business.value,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,businessLabel.xml:lang,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,country
331,uri,http://www.wikidata.org/entity/Q10376919,literal,TV Ativa,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q181056,literal,,en,,,,,,,,,,,,,,,,wd:Q155
332,uri,http://www.wikidata.org/entity/Q10365893,literal,102.3 FM,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
333,uri,http://www.wikidata.org/entity/Q10365689,literal,Q10365689,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
334,uri,http://www.wikidata.org/entity/Q7335253,literal,"Rio Grande do Sul Federal Institute of Education, Science and Technology",uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-12-29T00:00:00Z,,,,,,,,,,,,,wd:Q155
335,uri,http://www.wikidata.org/entity/Q10387860,literal,Universidade Potiguar,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q131620,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
336,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q77,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,,,,wd:Q155
337,uri,http://www.wikidata.org/entity/Q3064093,literal,Americanas,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q216107,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1929-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18775,,,,,,,wd:Q155
338,uri,http://www.wikidata.org/entity/Q10377121,literal,TV Difusora Sul,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q504755,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
339,uri,http://www.wikidata.org/entity/Q60999744,literal,Todavia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
340,uri,http://www.wikidata.org/entity/Q65173326,literal,Bons Ventos FM,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q542347,literal,,en,,,,,,,,,,,,,,,,wd:Q155
341,uri,http://www.wikidata.org/entity/Q10376993,literal,TV Canção Nova,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
342,uri,http://www.wikidata.org/entity/Q61037218,literal,CNN Brazil,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-03-09T00:00:00Z,,,,,,,,,,,,,wd:Q155
343,uri,http://www.wikidata.org/entity/Q10331223,literal,Mix TV,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
344,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q228,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,,,,wd:Q155
345,uri,http://www.wikidata.org/entity/Q10377649,literal,TV União Brasília,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2844,literal,,en,,,,,,,,,,,,,,,,wd:Q155
346,uri,http://www.wikidata.org/entity/Q10330326,literal,Mini Mundo,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
347,uri,http://www.wikidata.org/entity/Q10365593,literal,Rádio Bandeirantes São Paulo,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,,,,,,,,,,,,,,,,wd:Q155
348,uri,http://www.wikidata.org/entity/Q7477204,literal,TV Justiça,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2844,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
349,uri,http://www.wikidata.org/entity/Q5440478,literal,Universidade Federal de Mato Grosso do Sul,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168929,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-07-04T00:00:00Z,,,,,,,,,,,,,wd:Q155
350,uri,http://www.wikidata.org/entity/Q10314624,literal,Kopenhagen,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q155,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
351,uri,http://www.wikidata.org/entity/Q55805827,literal,Jiquitaia,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
352,uri,http://www.wikidata.org/entity/Q10382926,literal,Tok&Stok,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q461773,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
353,uri,http://www.wikidata.org/entity/Q10376811,literal,TVCI,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
354,uri,http://www.wikidata.org/entity/Q10322540,literal,Q10322540,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
355,uri,http://www.wikidata.org/entity/Q10377576,literal,TV Sudoeste,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q22062839,literal,http://www.wikidata.org/entity/Q10358177,en,,,,,,,,,,,,,,,,wd:Q155
356,uri,http://www.wikidata.org/entity/Q115486385,literal,LIVE!,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q645292,literal,,literal,,literal,http://www.wikidata.org/entity/Q849584,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
357,uri,http://www.wikidata.org/entity/Q48866578,literal,Papel A2 Texto & Arte,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
358,uri,http://www.wikidata.org/entity/Q9545874,literal,105 FM,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
359,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q77,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,,,,wd:Q155
360,uri,http://www.wikidata.org/entity/Q2420769,literal,Thieme Medical Publishers (Germany),uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1022,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1886-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
361,uri,http://www.wikidata.org/entity/Q55726069,literal,Jovem Pan News Fortaleza,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
362,uri,http://www.wikidata.org/entity/Q10377060,literal,TV Cidade Verde Juína,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1880608,literal,,en,,,,,,,,,,,,,,,,wd:Q155
363,uri,http://www.wikidata.org/entity/Q54918569,literal,Super Vegetariano Restaurante,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-02-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
364,uri,http://www.wikidata.org/entity/Q3493786,literal,sportv,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
365,uri,http://www.wikidata.org/entity/Q6955573,literal,NUCLEP,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
366,uri,http://www.wikidata.org/entity/Q691637,literal,Gol Transportes Aéreos,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
367,uri,http://www.wikidata.org/entity/Q1541470,literal,GPA,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-09-07T00:00:00Z,,,,,,,,,,,,,wd:Q155
368,uri,http://www.wikidata.org/entity/Q1808939,literal,JBS USA,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q16643467,literal,,literal,,literal,"http://www.wikidata.org/entity/Q94274, http://www.wikidata.org/entity/Q1297",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1855-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
369,uri,http://www.wikidata.org/entity/Q10377449,literal,TV Paraíba,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q193016,literal,,en,,,,,,,,,,,,,,,,wd:Q155
370,uri,http://www.wikidata.org/entity/Q115698828,literal,Aramis,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q76213285,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
371,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q228,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,,,,wd:Q155
372,uri,http://www.wikidata.org/entity/Q2497232,literal,Brazilian Academy of Sciences,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,http://www.wikidata.org/entity/Q54218856,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1916-05-03T00:00:00Z,pt-br,literal,Academia Brasileira de Ciências,,,,,,,,,,wd:Q155
373,uri,http://www.wikidata.org/entity/Q10365832,literal,Q10365832,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4361,literal,,,,,,,,,,,,,,,,,,wd:Q155
374,uri,http://www.wikidata.org/entity/Q10377004,literal,Real TV,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q180192,literal,,en,,,,,,,,,,,,,,,,wd:Q155
375,uri,http://www.wikidata.org/entity/Q1321868,literal,LATAM Airlines Group,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q1875606,literal,,literal,,literal,http://www.wikidata.org/entity/Q14484,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,43095,,,,,,,wd:Q155
376,uri,http://www.wikidata.org/entity/Q3375004,literal,Correios,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2844,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,105836,,,,,,,wd:Q155
377,uri,http://www.wikidata.org/entity/Q10365767,literal,Q10365767,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q43463,literal,,,,,,,,,,,,,,,,,,wd:Q155
378,uri,http://www.wikidata.org/entity/Q110193479,literal,Wondernaut Studio,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q40269,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
379,uri,http://www.wikidata.org/entity/Q10393925,literal,Wizard by Pearson,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q171617,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
380,uri,http://www.wikidata.org/entity/Q10351738,literal,Porta dos Fundos,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
381,uri,http://www.wikidata.org/entity/Q7894369,literal,Universidade Federal Rural do Semi-Árido,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
382,uri,http://www.wikidata.org/entity/Q42309635,literal,Caminho do Mar,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
383,uri,http://www.wikidata.org/entity/Q28680377,literal,Q28680377,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-04-23T00:00:00Z,,,,,,,,,,,,,wd:Q155
384,uri,http://www.wikidata.org/entity/Q123466932,literal,Q123466932,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,,,,,,,,,,,,,,,,,wd:Q155
385,uri,http://www.wikidata.org/entity/Q48867701,literal,Q48867701,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168929,literal,,,,,,,,,,,,,,,,,,wd:Q155
386,uri,http://www.wikidata.org/entity/Q18469989,literal,Q18469989,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q983884,literal,,,,,,,,,,,,,,,,,,wd:Q155
387,uri,http://www.wikidata.org/entity/Q10303195,literal,Internet Group do Brasil,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
388,uri,http://www.wikidata.org/entity/Q10377573,literal,TV Subaé,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q12220280,literal,,literal,,literal,http://www.wikidata.org/entity/Q194343,literal,http://www.wikidata.org/entity/Q10358177,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-06-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
389,uri,http://www.wikidata.org/entity/Q746413,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,wd:Q155
390,uri,http://www.wikidata.org/entity/Q25429968,literal,Circuito Entretenimento e Cinemas,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
391,uri,http://www.wikidata.org/entity/Q10387825,literal,Federal University of Alfenas,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1914-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
392,uri,http://www.wikidata.org/entity/Q105840367,literal,Grupo Casal Cinemas,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-06-23T00:00:00Z,,,,,,,,,,,,,wd:Q155
393,uri,http://www.wikidata.org/entity/Q23777940,literal,Cine Uniplex,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q192181,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
394,uri,http://www.wikidata.org/entity/Q10377408,literal,TV Vera Cruz,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1806100,literal,,en,,,,,,,,,,,,,,,,wd:Q155
395,uri,http://www.wikidata.org/entity/Q110442715,literal,Usaflex,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
396,uri,http://www.wikidata.org/entity/Q10387915,literal,University of Western São Paulo,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q525618,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-10-03T00:00:00Z,,,,,,,,,,,,,wd:Q155
397,uri,http://www.wikidata.org/entity/Q10365701,literal,Q10365701,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4361,literal,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1941-11-10T00:00:00Z,,,,,,,,,,,,,wd:Q155
398,uri,http://www.wikidata.org/entity/Q10377538,literal,SBT Cuiabá,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q170762,literal,,en,,,,,,,,,,,,,,,,wd:Q155
399,uri,http://www.wikidata.org/entity/Q16484473,literal,Q16484473,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,,,,,,,,,,,,,,,,,wd:Q155
400,uri,http://www.wikidata.org/entity/Q10377359,literal,TV Minuto,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
401,uri,http://www.wikidata.org/entity/Q25419479,literal,Q25419479,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
402,uri,http://www.wikidata.org/entity/Q109562801,literal,Piticas,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
403,uri,http://www.wikidata.org/entity/Q10373286,literal,Sonda Supermercados,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q175,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
404,uri,http://www.wikidata.org/entity/Q10380809,literal,Terraço Itália,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
405,uri,http://www.wikidata.org/entity/Q7894376,literal,Federal University of Pelotas,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-08-08T00:00:00Z,,,,,,,,,,,,,wd:Q155
