,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
352,uri,http://www.wikidata.org/entity/Q493145,en,literal,SK Telecom,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q50441,literal,,en,literal,"SK Telecom Co., Ltd.",http://www.w3.org/2001/XMLSchema#decimal,literal,20955,,,,,,,,,,,,,wd:Q884
353,uri,http://www.wikidata.org/entity/Q498825,en,literal,Korean Broadcasting System,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-03-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q26398,literal,,literal,,literal,http://www.wikidata.org/entity/Q11259935,literal,,ko,literal,한국방송공사,,,,,,,,,,,,,,,,wd:Q884
354,uri,http://www.wikidata.org/entity/Q6987076,en,literal,Nega Network,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
355,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q884
356,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
357,uri,http://www.wikidata.org/entity/Q24867828,en,literal,Air Seoul,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,ko,literal,에어서울 주식회사,,,,,,,,,,,,,,,,wd:Q884
358,uri,http://www.wikidata.org/entity/Q29514946,en,literal,MNH Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-11-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,"http://www.wikidata.org/entity/Q50388, http://www.wikidata.org/entity/Q8684",literal,,,,,,,,,,,,,,,,,,,,wd:Q884
359,uri,http://www.wikidata.org/entity/Q93494499,en,literal,Legoland Korea Resort,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
360,uri,http://www.wikidata.org/entity/Q55730575,en,literal,Paik's Coffee,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q171141,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
361,uri,http://www.wikidata.org/entity/Q21825258,en,literal,Tire Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q20929,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
362,uri,http://www.wikidata.org/entity/Q7564197,en,literal,Soul Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
363,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q79,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q884
364,uri,http://www.wikidata.org/entity/Q111628201,en,literal,Hubble,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
365,uri,http://www.wikidata.org/entity/Q109458170,en,literal,Coffee Bandaha,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
366,uri,http://www.wikidata.org/entity/Q484449,en,literal,Cube Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,"http://www.wikidata.org/entity/Q638, http://www.wikidata.org/entity/Q19595701",literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,79,,,,,,,,,,,,,wd:Q884
367,uri,http://www.wikidata.org/entity/Q487590,en,literal,Yonhap Television News,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q11030,literal,,literal,,literal,http://www.wikidata.org/entity/Q22972674,literal,,ko,literal,주식회사 와이티엔,,,,,,,,,,,,,,,,wd:Q884
368,uri,http://www.wikidata.org/entity/Q167618,en,literal,Arirang TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-02-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
369,uri,http://www.wikidata.org/entity/Q108876386,en,literal,BPM Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-07-09T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q20398,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
370,uri,http://www.wikidata.org/entity/Q108821670,en,literal,Sublime Artist Agency,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,en,literal,"SUBLIME Co., Ltd",,,,,,,,,,,,,,,,wd:Q884
371,uri,http://www.wikidata.org/entity/Q11285042,en,literal,KOBACO,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q50441,literal,,ko,literal,한국방송광고진흥공사,,,,,,,,,,,,,,,,wd:Q884
372,uri,http://www.wikidata.org/entity/Q20718,en,literal,Samsung Electronics,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q5358497,literal,"http://www.wikidata.org/entity/Q71984413, http://www.wikidata.org/entity/Q66606804, http://www.wikidata.org/entity/Q1794969, http://www.wikidata.org/entity/Q71984243",literal,,literal,"http://www.wikidata.org/entity/Q20714, http://www.wikidata.org/entity/Q8684",literal,http://www.wikidata.org/entity/Q20716,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,109541,http://www.w3.org/2001/XMLSchema#decimal,literal,55654077000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,302231360000,http://www.w3.org/2001/XMLSchema#decimal,literal,354749604000000,wd:Q884
373,uri,http://www.wikidata.org/entity/Q625776,en,literal,SBS M,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q884,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
374,uri,http://www.wikidata.org/entity/Q483855,en,literal,Industrial Bank of Korea,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-08-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q22687,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
375,uri,http://www.wikidata.org/entity/Q108471160,en,literal,Highline Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
376,uri,http://www.wikidata.org/entity/Q112674508,en,literal,Toytron,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q57262286,literal,,literal,,literal,http://www.wikidata.org/entity/Q20395,literal,,ko,literal,토이트론,,,,,,,,,,,,,,,,wd:Q884
377,uri,http://www.wikidata.org/entity/Q18169,en,literal,Korea Railroad Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,"http://www.wikidata.org/entity/Q55737916, http://www.wikidata.org/entity/Q20921",literal,,ko,literal,한국철도공사,,,,,,,,,,,,,,,,wd:Q884
378,uri,http://www.wikidata.org/entity/Q105697039,en,literal,SouthPAW Games,,,,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
379,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
380,uri,http://www.wikidata.org/entity/Q326715,en,literal,Lotte Mart,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
381,uri,http://www.wikidata.org/entity/Q124047821,en,literal,Odd Atelier,http://www.w3.org/2001/XMLSchema#dateTime,literal,2023-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,"http://www.wikidata.org/entity/Q625568, http://www.wikidata.org/entity/Q638",literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
382,uri,http://www.wikidata.org/entity/Q12599305,en,literal,Brand New Music,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
383,uri,http://www.wikidata.org/entity/Q85846910,en,literal,Perigee Aerospace,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q2729047,literal,,literal,,literal,http://www.wikidata.org/entity/Q20921,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,30,,,,,,,,,,,,,wd:Q884
384,uri,http://www.wikidata.org/entity/Q624022,en,literal,Korea National Railway,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q20921,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
385,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q884
386,uri,http://www.wikidata.org/entity/Q625069,en,literal,Traffic Broadcasting System,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q50388,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
387,uri,http://www.wikidata.org/entity/Q11133743,en,literal,KeyEast,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q625568,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
388,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
389,uri,http://www.wikidata.org/entity/Q6872554,en,literal,Mirae Asset Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
390,uri,http://www.wikidata.org/entity/Q12590800,en,literal,Darakwon,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q42153,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
391,uri,http://www.wikidata.org/entity/Q116168259,en,literal,MICO Studio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-09-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q11425,literal,,literal,,literal,http://www.wikidata.org/entity/Q2647548,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
392,uri,http://www.wikidata.org/entity/Q12581133,en,literal,GYM Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
393,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q27,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
394,uri,http://www.wikidata.org/entity/Q624440,en,literal,The Face Shop,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36929,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
395,uri,http://www.wikidata.org/entity/Q123701356,en,literal,Studio Wheel,,,,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
396,uri,http://www.wikidata.org/entity/Q117083246,en,literal,Jinthree Studio,,,,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
397,uri,http://www.wikidata.org/entity/Q265176,en,literal,Qcells,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q11023,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,"http://www.wikidata.org/entity/Q294848, http://www.wikidata.org/entity/Q378967",,,,,,,,,,,,,,,,,,,wd:Q884
398,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q884
399,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
400,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
401,uri,http://www.wikidata.org/entity/Q21554828,en,literal,IST Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,en,literal,"IST Entertainment, Inc",,,,,,,,,,,,,,,,wd:Q884
402,uri,http://www.wikidata.org/entity/Q5651426,en,literal,Hanwha Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-04-27T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q493630,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
403,uri,http://www.wikidata.org/entity/Q12599540,en,literal,VIPS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,"http://www.wikidata.org/entity/Q1751445, http://www.wikidata.org/entity/Q171141",literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
404,uri,http://www.wikidata.org/entity/Q123190047,en,literal,Grafizix,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
405,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q884
406,uri,http://www.wikidata.org/entity/Q213097,en,literal,JTBC,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-03-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q55726709,literal,,en,literal,"JTBC Co., Ltd.",,,,,,,,,,,,,,,,wd:Q884
407,uri,http://www.wikidata.org/entity/Q120998386,en,literal,Mammoth Coffee,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
408,uri,http://www.wikidata.org/entity/Q39988,en,literal,Yonsei University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1885-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,zh-hant,literal,延世大學校,,,,,,,,,,,,,,,,wd:Q884
409,uri,http://www.wikidata.org/entity/Q6714697,en,literal,MBC every1,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
410,uri,http://www.wikidata.org/entity/Q12580769,en,literal,SM Culture & Contents,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-05-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q19595701,literal,,literal,,literal,http://www.wikidata.org/entity/Q2647706,literal,,en,literal,"SM Culture & Contents Co., Ltd.",,,,,,,,,,,,,,,,wd:Q884
411,uri,http://www.wikidata.org/entity/Q108821670,en,literal,Sublime Artist Agency,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,ko,literal,써브라임아티스트에이전시(주),,,,,,,,,,,,,,,,wd:Q884
412,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
413,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
414,uri,http://www.wikidata.org/entity/Q5521286,en,literal,Gangwon No.1 Broadcasting,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q42148,literal,,ko,literal,강원민방,,,,,,,,,,,,,,,,wd:Q884
