,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
482,uri,http://www.wikidata.org/entity/Q4034832,en,literal,Bank Handlowy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1870-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
483,uri,http://www.wikidata.org/entity/Q601176,en,literal,Warsaw Tramway,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8066998,,,,,,,,,,,,,,,,,,,wd:Q36
484,uri,http://www.wikidata.org/entity/Q12309283,en,literal,Eurospar,,,,uri,http://www.wikidata.org/entity/Q39,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
485,uri,http://www.wikidata.org/entity/Q110801045,en,literal,Stokrotka Optima,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,pl,literal,Stokrotka Optima,,,,,,,wd:Q36
486,uri,http://www.wikidata.org/entity/Q108403242,en,literal,Maxi Zoo,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
487,uri,http://www.wikidata.org/entity/Q116756722,en,literal,Vile Monarch,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
488,uri,http://www.wikidata.org/entity/Q12309283,en,literal,Eurospar,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
489,uri,http://www.wikidata.org/entity/Q64433260,en,literal,Itmagination,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-09-09T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,"http://www.wikidata.org/entity/Q28050159, http://www.wikidata.org/entity/Q638608",literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
490,uri,http://www.wikidata.org/entity/Q1756408,en,literal,Telewizja Trwam,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q47554,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
491,uri,http://www.wikidata.org/entity/Q168833,en,literal,Poczta Polska,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q49845,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,86000,http://www.w3.org/2001/XMLSchema#decimal,literal,-15700000,,,,pl,literal,Poczta Polska Spółka Akcyjna,,,,,,,wd:Q36
492,uri,http://www.wikidata.org/entity/Q110457879,en,literal,Orlen Paczka,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
493,uri,http://www.wikidata.org/entity/Q120767054,en,literal,Hagi Film,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1799,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
494,uri,http://www.wikidata.org/entity/Q105037594,en,literal,Orbital Knight,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,en,literal,Tabasco Interactive,,,,,,,wd:Q36
495,uri,http://www.wikidata.org/entity/Q41171373,en,literal,Aldi Nord,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q45,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2066,literal,http://www.wikidata.org/entity/Q125054,,,,,,,,,,,,,,,,,,,wd:Q36
496,uri,http://www.wikidata.org/entity/Q9347392,en,literal,Studio JG,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
497,uri,http://www.wikidata.org/entity/Q55641246,en,literal,Netguru,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,"http://www.wikidata.org/entity/Q2089936, http://www.wikidata.org/entity/Q638608",literal,,literal,,literal,http://www.wikidata.org/entity/Q268,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,524,,,,,,,,,,,,,,,,wd:Q36
498,uri,http://www.wikidata.org/entity/Q389526,en,literal,Bloober Team,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q31487,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
499,uri,http://www.wikidata.org/entity/Q11780295,en,literal,MPK Łódź,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-10-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q580,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
500,uri,http://www.wikidata.org/entity/Q122978001,en,literal,Good Lood,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q1311064,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
501,uri,http://www.wikidata.org/entity/Q11741120,en,literal,Koleje Wielkopolskie,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q268,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
502,uri,http://www.wikidata.org/entity/Q86679800,en,literal,All in! Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q31487,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
503,uri,http://www.wikidata.org/entity/Q117406616,en,literal,The Parasight,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q31487,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
504,uri,http://www.wikidata.org/entity/Q57324265,en,literal,Polsat Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-10-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
505,uri,http://www.wikidata.org/entity/Q16950770,en,literal,BBC Brit,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
506,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,,,,wd:Q36
507,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,,,,,,,,,,en,literal,B&B Hotels,,,,,,,wd:Q36
508,uri,http://www.wikidata.org/entity/Q4855958,en,literal,Bank Ochrony Środowiska,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q109336521,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
509,uri,http://www.wikidata.org/entity/Q9378123,en,literal,Wrocławski Teatr Współczesny,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
510,uri,http://www.wikidata.org/entity/Q56337814,en,literal,Adrian Fabryka Rajstop,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q104407,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
511,uri,http://www.wikidata.org/entity/Q116035876,en,literal,Kartes-Moda,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-02-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,"http://www.wikidata.org/entity/Q4179400, http://www.wikidata.org/entity/Q484847",literal,,literal,,literal,"http://www.wikidata.org/entity/Q1149613, http://www.wikidata.org/entity/Q106583, http://www.wikidata.org/entity/Q54181, http://www.wikidata.org/entity/Q36",literal,,,,,,,,,,,pl,literal,"KARTES, Monika Saferna",,,,,,,wd:Q36
512,uri,http://www.wikidata.org/entity/Q2115847,en,literal,PsychOpen,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
513,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q28,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,,,,,,,,,,en,literal,B&B Hotels,,,,,,,wd:Q36
514,uri,http://www.wikidata.org/entity/Q108586331,en,literal,Grzybki,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
515,uri,http://www.wikidata.org/entity/Q9266793,en,literal,Opel Manufacturing Poland,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q105084,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2853,http://www.w3.org/2001/XMLSchema#decimal,literal,5400000,,,,mul,literal,OPEL POLAND SP. Z O.O.,,,,,,,wd:Q36
516,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q27,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,,,,wd:Q36
517,uri,http://www.wikidata.org/entity/Q12309283,en,literal,Eurospar,,,,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
518,uri,http://www.wikidata.org/entity/Q11686561,en,literal,Apart,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q51021,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
519,uri,http://www.wikidata.org/entity/Q1484980,en,literal,Polish Press Agency,http://www.w3.org/2001/XMLSchema#dateTime,literal,1944-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q1193236,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
520,uri,http://www.wikidata.org/entity/Q9212032,en,literal,Drogeria Natura,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q580,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
521,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,,,,,,,,,,en,literal,B&B Hotels,,,,,,,wd:Q36
522,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,,,,,,,,,,en,literal,B&B Hotels,,,,,,,wd:Q36
523,uri,http://www.wikidata.org/entity/Q123090276,en,literal,Pizzeria 105,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q11707,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
524,uri,http://www.wikidata.org/entity/Q2364321,en,literal,University of Life Sciences in Poznań,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
525,uri,http://www.wikidata.org/entity/Q52085723,en,literal,World-LooM Games,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
526,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,,,,wd:Q36
527,uri,http://www.wikidata.org/entity/Q2034617,en,literal,Ossoliński National Institute,http://www.w3.org/2001/XMLSchema#dateTime,literal,1817-06-04T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q22785,,,,,,,,,,,,,,,,,,,wd:Q36
528,uri,http://www.wikidata.org/entity/Q13220217,en,literal,Super-Pharm,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q801,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q152491,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
529,uri,http://www.wikidata.org/entity/Q1749435,en,literal,Polskie Sieci Elektroenergetyczne,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q112046,literal,,literal,,literal,http://www.wikidata.org/entity/Q985687,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2318,http://www.w3.org/2001/XMLSchema#decimal,literal,113900000,,,,mul,literal,POLSKIE SIECI ELEKTROENERGETYCZNE S.A.,,,,,,,wd:Q36
530,uri,http://www.wikidata.org/entity/Q41171373,en,literal,Aldi Nord,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2066,literal,http://www.wikidata.org/entity/Q125054,,,,,,,,,,,,,,,,,,,wd:Q36
531,uri,http://www.wikidata.org/entity/Q9386219,en,literal,Gdańskie Autobusy i Tramwaje,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,"http://www.wikidata.org/entity/Q3565868, http://www.wikidata.org/entity/Q178512",literal,,literal,,literal,http://www.wikidata.org/entity/Q1792,literal,,,,,,,,,,,pl,literal,Gdańskie Autobusy i Tramwaje,,,,,,,wd:Q36
532,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,,,,wd:Q36
533,uri,http://www.wikidata.org/entity/Q99324035,en,literal,Restauracja Es la Passion,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
534,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1718, http://www.wikidata.org/entity/Q318418",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,35000,,,,,,,,,,,,,,,,wd:Q36
535,uri,http://www.wikidata.org/entity/Q118390865,en,literal,Next Film,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
536,uri,http://www.wikidata.org/entity/Q105425091,en,literal,GetResponse,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1792,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
537,uri,http://www.wikidata.org/entity/Q21809354,en,literal,Reserved,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q11828862,literal,,literal,,literal,http://www.wikidata.org/entity/Q1792,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
538,uri,http://www.wikidata.org/entity/Q124516072,en,literal,Gamestate,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q9781,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
539,uri,http://www.wikidata.org/entity/Q590406,en,literal,PKP Intercity,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,8936,http://www.w3.org/2001/XMLSchema#decimal,literal,39200000,,,,mul,literal,PKP INTERCITY S.A.,,,,,,,wd:Q36
540,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,,,,,,,,,,en,literal,B&B Hotels,,,,,,,wd:Q36
