,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,equity.datatype,equity.type,equity.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
1052,uri,http://www.wikidata.org/entity/Q125875,en,literal,Rai News 24,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-04-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q11030,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1053,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,literal,B&B Hotels,,,,,,,,,,,,,,,,wd:Q38
1054,uri,http://www.wikidata.org/entity/Q113291240,en,literal,Pinalli,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1055,uri,http://www.wikidata.org/entity/Q87195156,en,literal,Firriato,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1056,uri,http://www.wikidata.org/entity/Q1479654,en,literal,Wiley,http://www.w3.org/2001/XMLSchema#dateTime,literal,1807-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q138578,literal,,en,literal,"John Wiley & Sons, Inc.",,,,,,,,,,,,,,,,wd:Q38
1057,uri,http://www.wikidata.org/entity/Q1567359,en,literal,Radio DeeJay,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1058,uri,http://www.wikidata.org/entity/Q3689977,en,literal,Coop Liguria,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q331814,literal,,literal,,literal,http://www.wikidata.org/entity/Q13320,literal,,it,literal,Coop Liguria S.c. di Consumo,,,,,,,,,,,,,,,,wd:Q38
1059,uri,http://www.wikidata.org/entity/Q3116835,en,literal,Grivel,http://www.w3.org/2001/XMLSchema#dateTime,literal,1818-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34993,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1060,uri,http://www.wikidata.org/entity/Q3858183,en,literal,Mimesis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q43005,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1061,uri,http://www.wikidata.org/entity/Q93205477,en,literal,BUGSENG,,,,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q880371,literal,,literal,,literal,http://www.wikidata.org/entity/Q2683,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1062,uri,http://www.wikidata.org/entity/Q117536679,en,literal,Artist First,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1063,uri,http://www.wikidata.org/entity/Q106831277,en,literal,Samarcanda Film,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1064,uri,http://www.wikidata.org/entity/Q1050061,en,literal,Rinascente,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-09-27T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1065,uri,http://www.wikidata.org/entity/Q110902944,en,literal,Banca Valsabbina,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1066,uri,http://www.wikidata.org/entity/Q250336,en,literal,Radio Maria,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1067,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q28,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,literal,B&B Hotels,,,,,,,,,,,,,,,,wd:Q38
1068,uri,http://www.wikidata.org/entity/Q118581427,en,literal,Elf Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q6221,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1069,uri,http://www.wikidata.org/entity/Q1995486,en,literal,Smeg,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q111205,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,2600,,,,,,,,,,,,,wd:Q38
1070,uri,http://www.wikidata.org/entity/Q646807,en,literal,Anonima Petroli Italiana,http://www.w3.org/2001/XMLSchema#dateTime,literal,1933-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,it,literal,Anonima Petroli Italiana S.p.A.,,,,,,,,,,,,,,,,wd:Q38
1071,uri,http://www.wikidata.org/entity/Q12309283,en,literal,Eurospar,,,,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1072,uri,http://www.wikidata.org/entity/Q3928667,en,literal,Radio 103,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q33962,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1073,uri,http://www.wikidata.org/entity/Q1475590,en,literal,Panerai Watches,http://www.w3.org/2001/XMLSchema#dateTime,literal,1860-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1074,uri,http://www.wikidata.org/entity/Q3696429,en,literal,CRAI,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q222,literal,http://www.wikidata.org/entity/Q331814,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,it,literal,Commissionarie Riunite Alimentaristi Italiani,,,,,,,,,,,,,,,,wd:Q38
1075,uri,http://www.wikidata.org/entity/Q112270594,en,literal,Media Lario,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q56604313,literal,,literal,,literal,http://www.wikidata.org/entity/Q30023050,literal,,it,literal,Media Lario S.r.l.,,,,,,,,,,,,,,,,wd:Q38
1076,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,literal,B&B Hotels,,,,,,,,,,,,,,,,wd:Q38
1077,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,literal,B&B Hotels,,,,,,,,,,,,,,,,wd:Q38
1078,uri,http://www.wikidata.org/entity/Q3759728,en,literal,Allianz Direct,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1079,uri,http://www.wikidata.org/entity/Q15085475,en,literal,Panini Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q279,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,705,,,,,,,,,,,,,wd:Q38
1080,uri,http://www.wikidata.org/entity/Q98412896,en,literal,Radio 19,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-02-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1449,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1081,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q38
1082,uri,http://www.wikidata.org/entity/Q5031079,en,literal,Canali,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q242468,literal,,literal,,literal,http://www.wikidata.org/entity/Q39395,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1083,uri,http://www.wikidata.org/entity/Q3072675,en,literal,Fintecna,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q14864997,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,it,literal,Fintecna S.p.A.,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,98036000,,,,,,,,,,wd:Q38
1084,uri,http://www.wikidata.org/entity/Q97369880,en,literal,Sto Records,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1085,uri,http://www.wikidata.org/entity/Q1479654,en,literal,Wiley,http://www.w3.org/2001/XMLSchema#dateTime,literal,1807-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q138578,literal,,en,literal,"John Wiley & Sons, Inc.",,,,,,,,,,,,,,,,wd:Q38
1086,uri,http://www.wikidata.org/entity/Q1632525,en,literal,Naples Eastern University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1732-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1087,uri,http://www.wikidata.org/entity/Q1419041,en,literal,Spizzico,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q42794,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1088,uri,http://www.wikidata.org/entity/Q122839650,en,literal,Like Reply,,,,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1089,uri,http://www.wikidata.org/entity/Q15992583,,literal,Q15992583,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q844861,literal,,literal,,literal,http://www.wikidata.org/entity/Q42793,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1090,uri,http://www.wikidata.org/entity/Q1355904,en,literal,Zegna,http://www.w3.org/2001/XMLSchema#dateTime,literal,1910-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1091,uri,http://www.wikidata.org/entity/Q101407473,,literal,Q101407473,,,,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q1762457,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1092,uri,http://www.wikidata.org/entity/Q33252890,en,literal,Santa Ragione,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-06-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1093,uri,http://www.wikidata.org/entity/Q122674550,en,literal,Fiorella Rubino,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q18341,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1094,uri,http://www.wikidata.org/entity/Q625048,en,literal,Cassina S.p.A.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1927-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1095,uri,http://www.wikidata.org/entity/Q117560238,en,literal,Pizzeria Da Panico,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1096,uri,http://www.wikidata.org/entity/Q60840755,en,literal,NaturaSì,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q331814,literal,,literal,,literal,http://www.wikidata.org/entity/Q4024784,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1097,uri,http://www.wikidata.org/entity/Q120000129,en,literal,Banca di Credito Cooperativo Abruzzese,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q51349,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1098,uri,http://www.wikidata.org/entity/Q3776892,en,literal,Grom,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q41958,literal,,literal,,literal,http://www.wikidata.org/entity/Q495,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1099,uri,http://www.wikidata.org/entity/Q3812045,en,literal,Kiko Milano,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,"http://www.wikidata.org/entity/Q112165812, http://www.wikidata.org/entity/Q12752882",literal,,literal,,literal,http://www.wikidata.org/entity/Q628,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1100,uri,http://www.wikidata.org/entity/Q47517949,en,literal,Welcome Italia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q217489,literal,,it,literal,Welcome Italia S.p.A.,http://www.w3.org/2001/XMLSchema#decimal,literal,177,http://www.w3.org/2001/XMLSchema#decimal,literal,5083676,,,,,,,,,,wd:Q38
1101,uri,http://www.wikidata.org/entity/Q1054742,en,literal,Star Comics,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,"http://www.wikidata.org/entity/Q115397763, http://www.wikidata.org/entity/Q3972943",literal,,literal,,literal,http://www.wikidata.org/entity/Q3437,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1102,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q38
1103,uri,http://www.wikidata.org/entity/Q122223926,en,literal,Lovable,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q101151,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1104,uri,http://www.wikidata.org/entity/Q15994135,en,literal,Buccellati Holding Italia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1919-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q161439,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1105,uri,http://www.wikidata.org/entity/Q21693482,en,literal,Webuild,http://www.w3.org/2001/XMLSchema#dateTime,literal,1959-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q13405640,literal,http://www.wikidata.org/entity/Q6999875,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,it,literal,Webuild S.p.A.,http://www.w3.org/2001/XMLSchema#decimal,literal,83000,,,,,,,,,,,,,wd:Q38
1106,uri,http://www.wikidata.org/entity/Q3633270,en,literal,Baldini&Castoldi,http://www.w3.org/2001/XMLSchema#dateTime,literal,1897-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1107,uri,http://www.wikidata.org/entity/Q3725215,en,literal,E-distribuzione,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q844861,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1108,uri,http://www.wikidata.org/entity/Q3859977,en,literal,Modiano,http://www.w3.org/2001/XMLSchema#dateTime,literal,1868-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16938,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1109,uri,http://www.wikidata.org/entity/Q32066838,en,literal,Mediaset Premium S.p.A.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q56611639,literal,,literal,,literal,http://www.wikidata.org/entity/Q42906,literal,,it,literal,Mediaset Premium S.p.A.,,,,,,,,,,,,,,,,wd:Q38
1110,uri,http://www.wikidata.org/entity/Q3854266,en,literal,Mellow Records,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-11-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q33962,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1111,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,literal,B&B Hotels,,,,,,,,,,,,,,,,wd:Q38
1112,uri,http://www.wikidata.org/entity/Q1050061,en,literal,Rinascente,http://www.w3.org/2001/XMLSchema#dateTime,literal,1865-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1113,uri,http://www.wikidata.org/entity/Q3928417,,literal,Q3928417,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6046,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1114,uri,http://www.wikidata.org/entity/Q3696881,en,literal,Credito Emiliano,http://www.w3.org/2001/XMLSchema#dateTime,literal,1910-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q28229436, http://www.wikidata.org/entity/Q13360",literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1115,uri,http://www.wikidata.org/entity/Q3633825,en,literal,Banco Desio,http://www.w3.org/2001/XMLSchema#dateTime,literal,1909-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40416,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
1116,uri,http://www.wikidata.org/entity/Q95951504,en,literal,Telsy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,"http://www.wikidata.org/entity/Q25245117, http://www.wikidata.org/entity/Q1067601",literal,,literal,,literal,"http://www.wikidata.org/entity/Q495, http://www.wikidata.org/entity/Q220",literal,,it,literal,Telsy Elettronica e Telecomunicazioni S.p.A.,,,,,,,,,,,,,,,,wd:Q38
1117,uri,http://www.wikidata.org/entity/Q114008966,en,literal,Eurobrico,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q21970572,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
